id,fold,label,text1,text2
neu_wpair-50000-16087,7,neu,francs,raised
neu_wpair-50000-16088,8,neu,conservatism,occur
neu_wpair-50000-16089,9,neu,euros,automobile
neu_wpair-50000-16090,0,neu,instinct,anyway
neu_wpair-50000-16091,1,neu,urged,plight
neu_wpair-50000-16092,2,neu,acroseto,counting
neu_wpair-50000-16093,3,neu,compares,mahabharata
neu_wpair-50000-16094,4,neu,dom,licensees
neu_wpair-50000-16095,5,neu,connect,walcott
neu_wpair-50000-16096,6,neu,illness,atrium
neu_wpair-50000-16097,7,neu,pats,undermined
neu_wpair-50000-16098,8,neu,guerilla,huntington
neu_wpair-50000-16099,9,neu,technique,flamenco
neu_wpair-50000-16100,0,neu,blink,bang
neu_wpair-50000-16101,1,neu,nomad,syria
neu_wpair-50000-16102,2,neu,suggest,76
neu_wpair-50000-16103,3,neu,ratio,rationale
neu_wpair-50000-16104,4,neu,epitomizes,commonplace
neu_wpair-50000-16105,5,neu,naples,narrative
neu_wpair-50000-16106,6,neu,windy,10
neu_wpair-50000-16107,7,neu,canoes,tgv
neu_wpair-50000-16108,8,neu,unofficial,impeach
neu_wpair-50000-16109,9,neu,addictive,mg
neu_wpair-50000-16110,0,neu,despatch,disk
neu_wpair-50000-16111,1,neu,anymore,court
neu_wpair-50000-16112,2,neu,gaudy,ambiguity
neu_wpair-50000-16113,3,neu,graves,canoe
neu_wpair-50000-16114,4,neu,fears,ocean
neu_wpair-50000-16115,5,neu,consecrated,witty
neu_wpair-50000-16116,6,neu,cave,lovable
neu_wpair-50000-16117,7,neu,emerald,landed
neu_wpair-50000-16118,8,neu,confer,blouses
neu_wpair-50000-16119,9,neu,idiotic,breeding
neu_wpair-50000-16120,0,neu,indignation,valleys
neu_wpair-50000-16121,1,neu,crews,hanged
neu_wpair-50000-16122,2,neu,yachting,2nd
neu_wpair-50000-16123,3,neu,petitioned,lash
neu_wpair-50000-16124,4,neu,audley,nice
neu_wpair-50000-16125,5,neu,community,aggregate
neu_wpair-50000-16126,6,neu,bags,giotto
neu_wpair-50000-16127,7,neu,probation,set
neu_wpair-50000-16128,8,neu,interspersed,prudent
neu_wpair-50000-16129,9,neu,diaspora,mason
neu_wpair-50000-16130,0,neu,farmer,awareness
neu_wpair-50000-16131,1,neu,intimate,whatnot
neu_wpair-50000-16132,2,neu,petitions,modest
neu_wpair-50000-16133,3,neu,bitty,modify
neu_wpair-50000-16134,4,neu,ton,anglican
neu_wpair-50000-16135,5,neu,sparked,seduced
neu_wpair-50000-16136,6,neu,pharmacy,conquering
neu_wpair-50000-16137,7,neu,blow,alright
neu_wpair-50000-16138,8,neu,absurd,gruesome
neu_wpair-50000-16139,9,neu,lest,waiting
neu_wpair-50000-16140,0,neu,sinking,rembrandt
neu_wpair-50000-16141,1,neu,glories,corresponds
neu_wpair-50000-16142,2,neu,benz,immigrants
neu_wpair-50000-16143,3,neu,jones,epicenter
neu_wpair-50000-16144,4,neu,richelieu,35
neu_wpair-50000-16145,5,neu,bases,urges
neu_wpair-50000-16146,6,neu,kennedy,numbers
neu_wpair-50000-16147,7,neu,licked,animation
neu_wpair-50000-16148,8,neu,grids,react
neu_wpair-50000-16149,9,neu,exploiting,vegetation
neu_wpair-50000-16150,0,neu,kilometers,skyscrapers
neu_wpair-50000-16151,1,neu,tome,needlepoint
neu_wpair-50000-16152,2,neu,wouldn,share
neu_wpair-50000-16153,3,neu,woman,kilgore
neu_wpair-50000-16154,4,neu,betrayal,lions
neu_wpair-50000-16155,5,neu,rabbits,notwithstanding
neu_wpair-50000-16156,6,neu,seek,immediate
neu_wpair-50000-16157,7,neu,exposure,paired
neu_wpair-50000-16158,8,neu,constituted,mckay
neu_wpair-50000-16159,9,neu,jennings,supper
neu_wpair-50000-16160,0,neu,excluding,toothpaste
neu_wpair-50000-16161,1,neu,bandidos,clouds
neu_wpair-50000-16162,2,neu,specifying,tell
neu_wpair-50000-16163,3,neu,hoarse,disappearing
neu_wpair-50000-16164,4,neu,bloom,apostasy
neu_wpair-50000-16165,5,neu,unsavory,sporting
neu_wpair-50000-16166,6,neu,piety,1959
neu_wpair-50000-16167,7,neu,ird,diana
neu_wpair-50000-16168,8,neu,anniversary,roast
neu_wpair-50000-16169,9,neu,residual,snack
neu_wpair-50000-16170,0,neu,organisms,ocho
neu_wpair-50000-16171,1,neu,papacy,knocking
neu_wpair-50000-16172,2,neu,abc,salad
neu_wpair-50000-16173,3,neu,flamenco,mansion
neu_wpair-50000-16174,4,neu,hello,bikes
neu_wpair-50000-16175,5,neu,instrumental,fate
neu_wpair-50000-16176,6,neu,fiction,deception
neu_wpair-50000-16177,7,neu,fastened,quantitatively
neu_wpair-50000-16178,8,neu,outskirts,adds
neu_wpair-50000-16179,9,neu,conveyed,refuse
neu_wpair-50000-16180,0,neu,unintended,applauded
neu_wpair-50000-16181,1,neu,eoir,pumping
neu_wpair-50000-16182,2,neu,crawl,dusting
neu_wpair-50000-16183,3,neu,progressing,ponder
neu_wpair-50000-16184,4,neu,sessions,ongoing
neu_wpair-50000-16185,5,neu,dig,ferries
neu_wpair-50000-16186,6,neu,professional,brochures
neu_wpair-50000-16187,7,neu,alcohol,couples
neu_wpair-50000-16188,8,neu,identifying,pointed
neu_wpair-50000-16189,9,neu,andrea,judges
neu_wpair-50000-16190,0,neu,basics,insurers
neu_wpair-50000-16191,1,neu,bitch,ahmad
neu_wpair-50000-16192,2,neu,grainy,refreshments
neu_wpair-50000-16193,3,neu,yr,pays
neu_wpair-50000-16194,4,neu,vol,revealed
neu_wpair-50000-16195,5,neu,successor,stairs
neu_wpair-50000-16196,6,neu,radar,ffc
neu_wpair-50000-16197,7,neu,inducing,recovery
neu_wpair-50000-16198,8,neu,oxley,flourished
neu_wpair-50000-16199,9,neu,sky,ratio
neu_wpair-50000-16200,0,neu,tanah,cannons
neu_wpair-50000-16201,1,neu,evaluations,undergraduate
neu_wpair-50000-16202,2,neu,invites,quayside
neu_wpair-50000-16203,3,neu,fuse,link
neu_wpair-50000-16204,4,neu,sparks,forward
neu_wpair-50000-16205,5,neu,fed,acclaimed
neu_wpair-50000-16206,6,neu,holders,creep
neu_wpair-50000-16207,7,neu,disgusted,crucial
neu_wpair-50000-16208,8,neu,cutter,question
neu_wpair-50000-16209,9,neu,scrutiny,plagued
neu_wpair-50000-16210,0,neu,expulsion,blended
neu_wpair-50000-16211,1,neu,gaza,sure
neu_wpair-50000-16212,2,neu,governing,descendants
neu_wpair-50000-16213,3,neu,powder,correspondents
neu_wpair-50000-16214,4,neu,alpine,greeks
neu_wpair-50000-16215,5,neu,herndon,attentively
neu_wpair-50000-16216,6,neu,diminishing,dolphins
neu_wpair-50000-16217,7,neu,thousand,tito
neu_wpair-50000-16218,8,neu,socially,flourished
neu_wpair-50000-16219,9,neu,hercules,brands
neu_wpair-50000-16220,0,neu,procedural,integrity
neu_wpair-50000-16221,1,neu,rotten,toys
neu_wpair-50000-16222,2,neu,denial,joined
neu_wpair-50000-16223,3,neu,trousers,catering
neu_wpair-50000-16224,4,neu,protocols,sage
neu_wpair-50000-16225,5,neu,graves,migration
neu_wpair-50000-16226,6,neu,rust,prudent
neu_wpair-50000-16227,7,neu,satin,lobbying
neu_wpair-50000-16228,8,neu,aikman,uncomfortable
neu_wpair-50000-16229,9,neu,ifill,real
neu_wpair-50000-16230,0,neu,king,sportszone
neu_wpair-50000-16231,1,neu,basics,survived
neu_wpair-50000-16232,2,neu,diego,domain
neu_wpair-50000-16233,3,neu,horton,reconstructed
neu_wpair-50000-16234,4,neu,candy,nonsense
neu_wpair-50000-16235,5,neu,flows,ants
neu_wpair-50000-16236,6,neu,scripts,bloated
neu_wpair-50000-16237,7,neu,blown,speciality
neu_wpair-50000-16238,8,neu,barn,nearby
neu_wpair-50000-16239,9,neu,prose,sikh
neu_wpair-50000-16240,0,neu,baptism,gnp
neu_wpair-50000-16241,1,neu,distributing,regulated
neu_wpair-50000-16242,2,neu,impetus,hewn
neu_wpair-50000-16243,3,neu,ganga,unskilled
neu_wpair-50000-16244,4,neu,spire,ganesh
neu_wpair-50000-16245,5,neu,precious,musee
neu_wpair-50000-16246,6,neu,marcus,tobacco
neu_wpair-50000-16247,7,neu,hooked,changeable
neu_wpair-50000-16248,8,neu,outputs,sensitive
neu_wpair-50000-16249,9,neu,charlton,swedish
neu_wpair-50000-16250,0,neu,disguise,enhancing
neu_wpair-50000-16251,1,neu,sculptor,hkta
neu_wpair-50000-16252,2,neu,pulling,extras
neu_wpair-50000-16253,3,neu,kitchen,stocks
neu_wpair-50000-16254,4,neu,argument,persons
neu_wpair-50000-16255,5,neu,latin,stagnant
neu_wpair-50000-16256,6,neu,disliked,dont
neu_wpair-50000-16257,7,neu,interests,ozone
neu_wpair-50000-16258,8,neu,baby,tapes
neu_wpair-50000-16259,9,neu,concerning,grilled
neu_wpair-50000-16260,0,neu,trove,consistency
neu_wpair-50000-16261,1,neu,racism,heart
neu_wpair-50000-16262,2,neu,justice,monsters
neu_wpair-50000-16263,3,neu,thought,style
neu_wpair-50000-16264,4,neu,amazingly,streams
neu_wpair-50000-16265,5,neu,france,commissioning
neu_wpair-50000-16266,6,neu,scheduled,originals
neu_wpair-50000-16267,7,neu,applying,bandits
neu_wpair-50000-16268,8,neu,e,tourist
neu_wpair-50000-16269,9,neu,512,nov
neu_wpair-50000-16270,0,neu,estuary,mie
neu_wpair-50000-16271,1,neu,plugs,baltimore
neu_wpair-50000-16272,2,neu,peter,four
neu_wpair-50000-16273,3,neu,relatively,coup
neu_wpair-50000-16274,4,neu,fiesta,mania
neu_wpair-50000-16275,5,neu,lump,comic
neu_wpair-50000-16276,6,neu,hurghada,policies
neu_wpair-50000-16277,7,neu,installation,vomited
neu_wpair-50000-16278,8,neu,implicated,alto
neu_wpair-50000-16279,9,neu,promontory,menhirs
neu_wpair-50000-16280,0,neu,writes,exemption
neu_wpair-50000-16281,1,neu,uniformed,beats
neu_wpair-50000-16282,2,neu,spaghetti,hefner
neu_wpair-50000-16283,3,neu,barth,gods
neu_wpair-50000-16284,4,neu,restful,souvenirs
neu_wpair-50000-16285,5,neu,refusal,1200
neu_wpair-50000-16286,6,neu,maison,74
neu_wpair-50000-16287,7,neu,prolific,drink
neu_wpair-50000-16288,8,neu,delicious,kwanzaa
neu_wpair-50000-16289,9,neu,hopefully,vain
neu_wpair-50000-16290,0,neu,monitors,exports
neu_wpair-50000-16291,1,neu,maxim,position
neu_wpair-50000-16292,2,neu,guns,sheep
neu_wpair-50000-16293,3,neu,seekers,emitted
neu_wpair-50000-16294,4,neu,surfaced,lied
neu_wpair-50000-16295,5,neu,old,providers
neu_wpair-50000-16296,6,neu,shipment,flamenco
neu_wpair-50000-16297,7,neu,astrology,hmm
neu_wpair-50000-16298,8,neu,scholarship,cookies
neu_wpair-50000-16299,9,neu,expended,wagonheim
neu_wpair-50000-16300,0,neu,respectable,importation
neu_wpair-50000-16301,1,neu,michael,kowloon
neu_wpair-50000-16302,2,neu,reduced,gov
neu_wpair-50000-16303,3,neu,upgrade,pundit
neu_wpair-50000-16304,4,neu,pilots,preserves
neu_wpair-50000-16305,5,neu,bakery,sticks
neu_wpair-50000-16306,6,neu,singh,trauma
neu_wpair-50000-16307,7,neu,travolta,conduit
neu_wpair-50000-16308,8,neu,novelty,stationery
neu_wpair-50000-16309,9,neu,ignores,accountant
neu_wpair-50000-16310,0,neu,mfn,receipt
neu_wpair-50000-16311,1,neu,biography,stranger
neu_wpair-50000-16312,2,neu,flamenco,hordes
neu_wpair-50000-16313,3,neu,undergo,robinson
neu_wpair-50000-16314,4,neu,analyst,belgians
neu_wpair-50000-16315,5,neu,mysticism,valued
neu_wpair-50000-16316,6,neu,crises,roosevelt
neu_wpair-50000-16317,7,neu,melted,poems
neu_wpair-50000-16318,8,neu,crusades,annex
neu_wpair-50000-16319,9,neu,alsatian,scam
neu_wpair-50000-16320,0,neu,fifth,discussions
neu_wpair-50000-16321,1,neu,april,dukakis
neu_wpair-50000-16322,2,neu,tokugawa,gordon
neu_wpair-50000-16323,3,neu,afterward,farewell
neu_wpair-50000-16324,4,neu,tighten,appendix
neu_wpair-50000-16325,5,neu,pans,originate
neu_wpair-50000-16326,6,neu,homes,mailboxes
neu_wpair-50000-16327,7,neu,sit,exterior
neu_wpair-50000-16328,8,neu,described,commitment
neu_wpair-50000-16329,9,neu,clinger,choice
neu_wpair-50000-16330,0,neu,hamper,hamilton
neu_wpair-50000-16331,1,neu,interest,defying
neu_wpair-50000-16332,2,neu,acknowledge,quoted
neu_wpair-50000-16333,3,neu,terrorist,nd
neu_wpair-50000-16334,4,neu,cruel,exemption
neu_wpair-50000-16335,5,neu,caters,oswald
neu_wpair-50000-16336,6,neu,hundreds,soaking
neu_wpair-50000-16337,7,neu,renamed,increase
neu_wpair-50000-16338,8,neu,fec,czesiek
neu_wpair-50000-16339,9,neu,beliefs,persuaded
neu_wpair-50000-16340,0,neu,thankfully,bursting
neu_wpair-50000-16341,1,neu,1812,hereafter
neu_wpair-50000-16342,2,neu,aesthetics,casually
neu_wpair-50000-16343,3,neu,technicalities,precious
neu_wpair-50000-16344,4,neu,evaluates,deficit
neu_wpair-50000-16345,5,neu,weakened,ribbons
neu_wpair-50000-16346,6,neu,spacey,unorthodox
neu_wpair-50000-16347,7,neu,providence,com
neu_wpair-50000-16348,8,neu,vulnerabilities,separation
neu_wpair-50000-16349,9,neu,motors,extension
neu_wpair-50000-16350,0,neu,crushing,commissions
neu_wpair-50000-16351,1,neu,recorded,directing
neu_wpair-50000-16352,2,neu,socialize,fell
neu_wpair-50000-16353,3,neu,milk,deb
neu_wpair-50000-16354,4,neu,subjected,trader
neu_wpair-50000-16355,5,neu,fragments,unarmed
neu_wpair-50000-16356,6,neu,rambling,kidder
neu_wpair-50000-16357,7,neu,employers,household
neu_wpair-50000-16358,8,neu,dictate,tech
neu_wpair-50000-16359,9,neu,warmed,explored
neu_wpair-50000-16360,0,neu,lebuh,condemn
neu_wpair-50000-16361,1,neu,shrill,hearings
neu_wpair-50000-16362,2,neu,provides,lowest
neu_wpair-50000-16363,3,neu,cobuild,dim
neu_wpair-50000-16364,4,neu,sensuality,patent
neu_wpair-50000-16365,5,neu,jurors,acoustics
neu_wpair-50000-16366,6,neu,massively,organizations
neu_wpair-50000-16367,7,neu,tricky,warmer
neu_wpair-50000-16368,8,neu,deviation,martyrdom
neu_wpair-50000-16369,9,neu,records,venetian
neu_wpair-50000-16370,0,neu,dedicated,institution
neu_wpair-50000-16371,1,neu,der,neatly
neu_wpair-50000-16372,2,neu,toast,boon
neu_wpair-50000-16373,3,neu,rescued,vestiges
neu_wpair-50000-16374,4,neu,2pm,petitioned
neu_wpair-50000-16375,5,neu,beach,thirsty
neu_wpair-50000-16376,6,neu,oldsmobile,classrooms
neu_wpair-50000-16377,7,neu,daffodils,motels
neu_wpair-50000-16378,8,neu,little,smuggling
neu_wpair-50000-16379,9,neu,hamilcar,cultured
neu_wpair-50000-16380,0,neu,sorted,chip
neu_wpair-50000-16381,1,neu,katharine,output
neu_wpair-50000-16382,2,neu,nationalist,intrigue
neu_wpair-50000-16383,3,neu,enhanced,ambiguous
neu_wpair-50000-16384,4,neu,prices,incorporates
neu_wpair-50000-16385,5,neu,keats,stories
neu_wpair-50000-16386,6,neu,scrapped,pollitt
neu_wpair-50000-16387,7,neu,sophia,giza
neu_wpair-50000-16388,8,neu,british,ffa
neu_wpair-50000-16389,9,neu,kkr,149
neu_wpair-50000-16390,0,neu,plead,worrying
neu_wpair-50000-16391,1,neu,flavour,nationally
neu_wpair-50000-16392,2,neu,examines,practitioners
neu_wpair-50000-16393,3,neu,magnetic,kayaking
neu_wpair-50000-16394,4,neu,anita,50s
neu_wpair-50000-16395,5,neu,rail,exact
neu_wpair-50000-16396,6,neu,exuberant,shows
neu_wpair-50000-16397,7,neu,louis,reconstructed
neu_wpair-50000-16398,8,neu,anxiety,bath
neu_wpair-50000-16399,9,neu,ming,perkins
neu_wpair-50000-16400,0,neu,triumphant,2006
neu_wpair-50000-16401,1,neu,psyche,nazi
neu_wpair-50000-16402,2,neu,senate,thanked
neu_wpair-50000-16403,3,neu,ta,publicly
neu_wpair-50000-16404,4,neu,requires,outages
neu_wpair-50000-16405,5,neu,collar,brandy
neu_wpair-50000-16406,6,neu,depiction,dislikes
neu_wpair-50000-16407,7,neu,wealth,ombo
neu_wpair-50000-16408,8,neu,risking,kodak
neu_wpair-50000-16409,9,neu,soup,manet
neu_wpair-50000-16410,0,neu,rent,incapable
neu_wpair-50000-16411,1,neu,crags,tones
neu_wpair-50000-16412,2,neu,goals,waved
neu_wpair-50000-16413,3,neu,youth,holland
neu_wpair-50000-16414,4,neu,clearer,blessed
neu_wpair-50000-16415,5,neu,aesthetics,compilation
neu_wpair-50000-16416,6,neu,struggling,ottomans
neu_wpair-50000-16417,7,neu,rarely,grounded
neu_wpair-50000-16418,8,neu,niaaa,emotional
neu_wpair-50000-16419,9,neu,lindsey,murphy
neu_wpair-50000-16420,0,neu,jane,anguish
neu_wpair-50000-16421,1,neu,injury,domestically
neu_wpair-50000-16422,2,neu,deploy,weather
neu_wpair-50000-16423,3,neu,balkans,rides
neu_wpair-50000-16424,4,neu,brush,sacristy
neu_wpair-50000-16425,5,neu,pinacoteca,midst
neu_wpair-50000-16426,6,neu,triangular,odor
neu_wpair-50000-16427,7,neu,formulated,genteel
neu_wpair-50000-16428,8,neu,publisher,density
neu_wpair-50000-16429,9,neu,172,baggage
neu_wpair-50000-16430,0,neu,oral,lanes
neu_wpair-50000-16431,1,neu,tracks,statesman
neu_wpair-50000-16432,2,neu,lifestyles,espionage
neu_wpair-50000-16433,3,neu,ix,ghiberti
neu_wpair-50000-16434,4,neu,superstitions,incorporating
neu_wpair-50000-16435,5,neu,response,finally
neu_wpair-50000-16436,6,neu,drop,murmur
neu_wpair-50000-16437,7,neu,homogeneous,infinitely
neu_wpair-50000-16438,8,neu,slut,confederate
neu_wpair-50000-16439,9,neu,gravity,hinder
neu_wpair-50000-16440,0,neu,references,barbecue
neu_wpair-50000-16441,1,neu,cause,heirs
neu_wpair-50000-16442,2,neu,bodh,engravings
neu_wpair-50000-16443,3,neu,garda,thickness
neu_wpair-50000-16444,4,neu,very,defendants
neu_wpair-50000-16445,5,neu,sociological,pencils
neu_wpair-50000-16446,6,neu,gentlemen,tide
neu_wpair-50000-16447,7,neu,hideyoshi,patrick
neu_wpair-50000-16448,8,neu,spaghetti,mccartney
neu_wpair-50000-16449,9,neu,twin,apollon
neu_wpair-50000-16450,0,neu,depicts,dominated
neu_wpair-50000-16451,1,neu,kastro,risorgimento
neu_wpair-50000-16452,2,neu,ensued,orders
neu_wpair-50000-16453,3,neu,dialogue,travelling
neu_wpair-50000-16454,4,neu,hoss,mandrakes
neu_wpair-50000-16455,5,neu,whim,symbolizes
neu_wpair-50000-16456,6,neu,differed,supplementary
neu_wpair-50000-16457,7,neu,rodriguez,401
neu_wpair-50000-16458,8,neu,ad,hanukkah
neu_wpair-50000-16459,9,neu,undeniable,inadvertently
neu_wpair-50000-16460,0,neu,mathematics,pc
neu_wpair-50000-16461,1,neu,vines,spat
neu_wpair-50000-16462,2,neu,files,routine
neu_wpair-50000-16463,3,neu,refuses,aspen
neu_wpair-50000-16464,4,neu,reich,distinctions
neu_wpair-50000-16465,5,neu,westin,excuses
neu_wpair-50000-16466,6,neu,rivalries,ambleside
neu_wpair-50000-16467,7,neu,340,masseuse
neu_wpair-50000-16468,8,neu,1566,flowering
neu_wpair-50000-16469,9,neu,fer,1500s
neu_wpair-50000-16470,0,neu,graduated,nefertari
neu_wpair-50000-16471,1,neu,continued,pond
neu_wpair-50000-16472,2,neu,arriaga,directory
neu_wpair-50000-16473,3,neu,vintage,leaked
neu_wpair-50000-16474,4,neu,locate,vandemeyer
neu_wpair-50000-16475,5,neu,acrosea,deir
neu_wpair-50000-16476,6,neu,embrace,tomato
neu_wpair-50000-16477,7,neu,acrosea,seleyman
neu_wpair-50000-16478,8,neu,knocks,veronica
neu_wpair-50000-16479,9,neu,steroids,sersa
neu_wpair-50000-16480,0,neu,madeleine,engineer
neu_wpair-50000-16481,1,neu,bengali,forged
neu_wpair-50000-16482,2,neu,phlogiston,landscape
neu_wpair-50000-16483,3,neu,heat,moot
neu_wpair-50000-16484,4,neu,transcripts,adventures
neu_wpair-50000-16485,5,neu,longtime,secretaries
neu_wpair-50000-16486,6,neu,reactionary,sister
neu_wpair-50000-16487,7,neu,boxes,neither
neu_wpair-50000-16488,8,neu,frowned,eating
neu_wpair-50000-16489,9,neu,whittington,bayeux
neu_wpair-50000-16490,0,neu,spilled,programmers
neu_wpair-50000-16491,1,neu,endowment,permanent
neu_wpair-50000-16492,2,neu,youngster,burton
neu_wpair-50000-16493,3,neu,dragged,experimented
neu_wpair-50000-16494,4,neu,inappropriate,offensive
neu_wpair-50000-16495,5,neu,cromwell,insurrection
neu_wpair-50000-16496,6,neu,damage,aliens
neu_wpair-50000-16497,7,neu,maxim,seen
neu_wpair-50000-16498,8,neu,chapters,turbulent
neu_wpair-50000-16499,9,neu,determines,launch
neu_wpair-50000-16500,0,neu,mailstream,shady
neu_wpair-50000-16501,1,neu,1890s,histories
neu_wpair-50000-16502,2,neu,wacky,trademark
neu_wpair-50000-16503,3,neu,imperfect,milder
neu_wpair-50000-16504,4,neu,married,poison
neu_wpair-50000-16505,5,neu,scientists,bassenthwaite
neu_wpair-50000-16506,6,neu,variable,dragging
neu_wpair-50000-16507,7,neu,somewhere,cronies
neu_wpair-50000-16508,8,neu,cliffside,celts
neu_wpair-50000-16509,9,neu,belt,outlet
neu_wpair-50000-16510,0,neu,violence,reproductions
neu_wpair-50000-16511,1,neu,regent,congressional
neu_wpair-50000-16512,2,neu,precious,crafted
neu_wpair-50000-16513,3,neu,farms,wig
neu_wpair-50000-16514,4,neu,prize,essay
neu_wpair-50000-16515,5,neu,repeatedly,applying
neu_wpair-50000-16516,6,neu,posting,seeor
neu_wpair-50000-16517,7,neu,luminous,spans
neu_wpair-50000-16518,8,neu,vr,motorists
neu_wpair-50000-16519,9,neu,loser,hilary
neu_wpair-50000-16520,0,neu,statesmen,burger
neu_wpair-50000-16521,1,neu,steak,couch
neu_wpair-50000-16522,2,neu,cocoa,sailed
neu_wpair-50000-16523,3,neu,withdrawal,murdered
neu_wpair-50000-16524,4,neu,mile,extension
neu_wpair-50000-16525,5,neu,prostaglandin,sparsely
neu_wpair-50000-16526,6,neu,planets,must
neu_wpair-50000-16527,7,neu,mastering,song
neu_wpair-50000-16528,8,neu,exclaimed,finn
neu_wpair-50000-16529,9,neu,deceiving,norquist
neu_wpair-50000-16530,0,neu,stitch,stiff
neu_wpair-50000-16531,1,neu,bunk,faculty
neu_wpair-50000-16532,2,neu,ltd,hunter
neu_wpair-50000-16533,3,neu,longterm,simone
neu_wpair-50000-16534,4,neu,pronounce,missing
neu_wpair-50000-16535,5,neu,honored,richardson
neu_wpair-50000-16536,6,neu,tommy,differs
neu_wpair-50000-16537,7,neu,info,emotions
