id,fold,rel,abbr,label,text1,text2
conet-231041,4,Causes,C,cause,competing,testing yourself against others
conet-242730,5,Causes,C,cause,standing up,becoming dizzy
conet-16812067,6,HasPrerequisite,HPre,precede,take out of wallet,pay by credit card
conet-16810144,7,HasPrerequisite,HPre,precede,surface to strike on,lighting match
conet-319544,8,CausesDesire,CD,cause,being pariah,improve image
conet-16779756,9,HasFirstSubevent,HFS,precede,own more land,gain more land
conet-16800374,0,HasPrerequisite,HPre,precede,muscles,climbing
conet-231101,1,Causes,C,cause,computing sum,know total
conet-240820,2,Causes,C,cause,relaxing,stress alleviation
conet-16802822,3,HasPrerequisite,HPre,precede,go to chain restaurant,eat in fast food restaurant
conet-16799033,4,HasPrerequisite,HPre,precede,go to safeway,bring home fish
conet-16809295,5,HasPrerequisite,HPre,precede,take trash out,keep flies away
conet-16806238,6,HasPrerequisite,HPre,precede,go to hair salon,go to get haircut
conet-245601,7,Causes,C,cause,writing,carpal tunnel syndrome
conet-16812865,8,HasPrerequisite,HPre,precede,physically fit,play sports
conet-16811514,9,HasPrerequisite,HPre,precede,hide,obstruct justice
conet-320956,0,CausesDesire,CD,cause,getting degree,attend school
conet-320827,1,CausesDesire,CD,cause,fondness for creative talent,watch musician perform
conet-229500,2,Causes,C,cause,bathing,getting wet
conet-235694,3,Causes,C,cause,going to sporting event,get drunk
conet-16805057,4,HasPrerequisite,HPre,precede,sleep early,get up early
conet-243599,5,Causes,C,cause,taking examination,might flunk class
conet-241044,6,Causes,C,cause,riding bicycle,feel great
conet-323365,7,CausesDesire,CD,cause,unsafe neighborhood,go somewhere
conet-232061,8,Causes,C,cause,doing housework,fatigue
conet-242953,9,Causes,C,cause,staying in bed,missing event
conet-16805751,0,HasPrerequisite,HPre,precede,meditate or take certain drugs,go into trance
conet-16804939,1,HasPrerequisite,HPre,precede,offer in return,get money from
conet-238939,2,Causes,C,cause,oxycontin,euphoria
conet-16808334,3,HasPrerequisite,HPre,precede,read newspaper,hear news
conet-16800022,4,HasPrerequisite,HPre,precede,water,chlorophyll
conet-16813931,5,HasPrerequisite,HPre,precede,become literate,read book
conet-233571,6,Causes,C,cause,fishing,fish caught
conet-16779017,7,HasFirstSubevent,HFS,precede,make sure cold,buy beer
conet-241767,8,Causes,C,cause,seeing people play game,envy
conet-229131,9,Causes,C,cause,agreeing with,like
conet-16813744,0,HasPrerequisite,HPre,precede,go to cellular phone store,purchase cellular phone
conet-16815230,1,HasPrerequisite,HPre,precede,hit softball hard,score homer
conet-16781803,2,HasFirstSubevent,HFS,precede,telephone,talk with far away
conet-16818849,3,HasPrerequisite,HPre,precede,change slightly and compare,understand better
conet-16794673,4,HasLastSubevent,HLS,precede,advance into battle,retreat
conet-16801048,5,HasPrerequisite,HPre,precede,select curry,cook curry
conet-16820081,6,HasPrerequisite,HPre,precede,buy tv,watch tv show
conet-243256,7,Causes,C,cause,surfing web,collecting information
conet-229354,8,Causes,C,cause,attending meeting,speaking too much
conet-240684,9,Causes,C,cause,reading newspaper,notice interesting
conet-16809275,0,HasPrerequisite,HPre,precede,getting off ground,jumping rope
conet-16804008,1,HasPrerequisite,HPre,precede,lose item,find lost item
conet-237866,2,Causes,C,cause,listening to music,pleasure or melancholy
conet-235769,3,Causes,C,cause,going to work,stress
conet-242006,4,Causes,C,cause,setting cup on table,creating stain on table
conet-16809291,5,HasPrerequisite,HPre,precede,spring in legs,jumping up and down
conet-16813165,6,HasPrerequisite,HPre,precede,tenniscourt,playing tennis
conet-235733,7,Causes,C,cause,going to store,having less money and more items
conet-240699,8,Causes,C,cause,reading to children,children learn to love reading
conet-16819086,9,HasPrerequisite,HPre,precede,insure stable voltage,view film at home
conet-229876,0,Causes,C,cause,bulge,bulge
conet-16809753,1,HasPrerequisite,HPre,precede,enroll in science class,learn about science
conet-16816084,2,HasPrerequisite,HPre,precede,excercise vocal cords,sing
conet-320983,3,CausesDesire,CD,cause,getting over,have party
conet-16801249,4,HasPrerequisite,HPre,precede,sexual organs,copulating
conet-16781314,5,HasFirstSubevent,HFS,precede,drink lots of water,run in marathon
conet-16815276,6,HasPrerequisite,HPre,precede,have weights,scuba dive
conet-16818366,7,HasPrerequisite,HPre,precede,cleanse pallette,taste sweet
conet-240467,8,Causes,C,cause,reaching impasse,frustration
conet-319241,9,CausesDesire,CD,cause,beautiful day,fly kite
conet-16803786,0,HasPrerequisite,HPre,precede,insult enemy,fight enemy
conet-230933,1,Causes,C,cause,committing suicide,being dead
conet-16810053,2,HasPrerequisite,HPre,precede,energy,lifting thing
conet-16820418,3,HasPrerequisite,HPre,precede,develop skill,write
conet-243510,4,Causes,C,cause,taking care of proposals,proposal accepted
conet-242702,5,Causes,C,cause,standing in queue,boredum
conet-322320,6,CausesDesire,CD,cause,not having breakfast,eat lunch
conet-239327,7,Causes,C,cause,planning vacation,financial ruin
conet-16808174,8,HasPrerequisite,HPre,precede,barber,having haircut
conet-231489,9,Causes,C,cause,creating art,selling art
conet-16780417,0,HasFirstSubevent,HFS,precede,have plan,holiday shop
conet-16799065,1,HasPrerequisite,HPre,precede,in jury,bring in verdict
conet-16806973,2,HasPrerequisite,HPre,precede,union,going on strike
conet-16812018,3,HasPrerequisite,HPre,precede,open account at bank,pay by check
conet-238870,4,Causes,C,cause,opening bag of chips,weight gain
conet-16779576,5,HasFirstSubevent,HFS,precede,order from menu,eat in restaurant
conet-323046,6,CausesDesire,CD,cause,special event,go somewhere
conet-16808145,7,HasPrerequisite,HPre,precede,ability to acquire food,having food
conet-321572,8,CausesDesire,CD,cause,inserting screw in,drill hole
conet-16814679,9,HasPrerequisite,HPre,precede,mount bicycle,ride bicycle
conet-240073,0,Causes,C,cause,pleasing parents,no longer being grounded
conet-16815366,1,HasPrerequisite,HPre,precede,watch action movie,see exciting story
conet-16800005,2,HasPrerequisite,HPre,precede,put food into mouth,chew food
conet-16806906,3,HasPrerequisite,HPre,precede,relaxation,going into trance
conet-16810595,4,HasPrerequisite,HPre,precede,empathy,loving else
conet-16820388,5,HasPrerequisite,HPre,precede,join wrestling team,wrestle
conet-16813050,6,HasPrerequisite,HPre,precede,desire,playing guitar
conet-16795099,7,HasLastSubevent,HLS,precede,copulate,smile
conet-321623,8,CausesDesire,CD,cause,interesting preview,go to movie
conet-233764,9,Causes,C,cause,forgiving,redemption
conet-232659,0,Causes,C,cause,eating dinner,heartburn
conet-16808595,1,HasPrerequisite,HPre,precede,bottle,hitting bottle
conet-16809536,2,HasPrerequisite,HPre,precede,press lips onto,kiss
conet-16798411,3,HasPrerequisite,HPre,precede,study,attend class
conet-322982,4,CausesDesire,CD,cause,smell of bakery,make bread
conet-16807764,5,HasPrerequisite,HPre,precede,laugh,have fun
conet-239729,6,Causes,C,cause,playing harp,creating sound
conet-16780006,7,HasFirstSubevent,HFS,precede,get play bill,go see play
conet-16814034,8,HasPrerequisite,HPre,precede,buy newspaper,read news
conet-16806916,9,HasPrerequisite,HPre,precede,legs and feet,going jogging
conet-16803734,0,HasPrerequisite,HPre,precede,outfit,fencing
conet-16810104,1,HasPrerequisite,HPre,precede,have matches,light match
conet-16813082,2,HasPrerequisite,HPre,precede,skill,playing lacrosse
conet-16796436,3,HasLastSubevent,HLS,precede,meet interesting people,telling to go to hell
conet-237074,4,Causes,C,cause,judging,judgement to made
conet-232649,5,Causes,C,cause,eating dinner,feel better
conet-240221,6,Causes,C,cause,procreating,exhaustion
conet-16805682,7,HasPrerequisite,HPre,precede,put on shoes and go outside,go for walk
conet-16812463,8,HasPrerequisite,HPre,precede,get proper boots,play football
conet-245506,9,Causes,C,cause,winning baseball game,score most runs
conet-16811717,0,HasPrerequisite,HPre,precede,get husband to do,paint house
conet-239123,1,Causes,C,cause,passing course,receiving degree
conet-244184,2,Causes,C,cause,thinking,depression
conet-16801372,3,HasPrerequisite,HPre,precede,look left and right before crossing,cross street
conet-232702,4,Causes,C,cause,eating hamburger,have fun
conet-16782000,5,HasFirstSubevent,HFS,precede,shut off alarm clock,wake up in morning
conet-16800704,6,HasPrerequisite,HPre,precede,competitive,compete against
conet-16812612,7,HasPrerequisite,HPre,precede,get musical notes,play guitar
conet-16806181,8,HasPrerequisite,HPre,precede,book tickets,go to concert
conet-16815438,9,HasPrerequisite,HPre,precede,spend time developing,see idea become reality
conet-16808792,0,HasPrerequisite,HPre,precede,do things which earn respect,improve image
conet-16779507,1,HasFirstSubevent,HFS,precede,get in car,drive to work
conet-16808098,2,HasPrerequisite,HPre,precede,soap,having bath
conet-242515,3,Causes,C,cause,snoring,waking up with dry mouth
conet-323290,4,CausesDesire,CD,cause,too much hooch,go to film
conet-16802247,5,HasPrerequisite,HPre,precede,not drive,drink alcohol
conet-230715,6,Causes,C,cause,cleaning room,feeling sense of accomplishment
conet-233936,7,Causes,C,cause,getting clean,smelling nice
conet-16813880,8,HasPrerequisite,HPre,precede,working hard,reaching advantage
conet-16800186,9,HasPrerequisite,HPre,precede,get out vacuum cleaner,clean house
conet-16809385,0,HasPrerequisite,HPre,precede,get weapons,kill
conet-16805465,1,HasPrerequisite,HPre,precede,buy fishing equipment,go fishing
conet-234720,2,Causes,C,cause,going for spin,enjoyment
conet-237638,3,Causes,C,cause,learning language,being able to understand language
conet-16815710,4,HasPrerequisite,HPre,precede,functioning visual system,seeing story
conet-16801284,5,HasPrerequisite,HPre,precede,think about art,create art
conet-16804491,6,HasPrerequisite,HPre,precede,at least one coach,game of football
conet-16807716,7,HasPrerequisite,HPre,precede,ask friends to come over,have friends over
conet-232939,8,Causes,C,cause,emptying bladder,feeling comfortable
conet-229738,9,Causes,C,cause,breathing,oxygen enters body
conet-16804357,0,HasPrerequisite,HPre,precede,pilot's license,flying in airplane
conet-16801471,1,HasPrerequisite,HPre,precede,go to latin american bar,dance samba
conet-323226,2,CausesDesire,CD,cause,temperate weather,go outside for evening
conet-320913,3,CausesDesire,CD,cause,full bladder,urinate
conet-16818134,4,HasPrerequisite,HPre,precede,showing up,taking finals
conet-16800683,5,HasPrerequisite,HPre,precede,find competitor,compete
conet-242594,6,Causes,C,cause,spending money,bank account would reduce
conet-16815417,7,HasPrerequisite,HPre,precede,watch,see favorite show
conet-319645,8,CausesDesire,CD,cause,beng silly,act in play
conet-16819671,9,HasPrerequisite,HPre,precede,wear shoes,walk to work
conet-16803855,0,HasPrerequisite,HPre,precede,get soldiers,fight war
conet-16809374,1,HasPrerequisite,HPre,precede,examine reason seek help,kill
conet-16807511,2,HasPrerequisite,HPre,precede,true to yourself,happy
conet-16780095,3,HasFirstSubevent,HFS,precede,walk in,go to play
conet-16799243,4,HasPrerequisite,HPre,precede,have money,buy
conet-236983,5,Causes,C,cause,jealousy,deaths
conet-16816230,6,HasPrerequisite,HPre,precede,chair,sitting down
conet-243920,7,Causes,C,cause,talking with far away,exchange knowledge
conet-16802242,8,HasPrerequisite,HPre,precede,go to bar,drink alcohol
conet-16802066,9,HasPrerequisite,HPre,precede,thinking,doing crossword puzzle
conet-234553,0,Causes,C,cause,giving plug,sales
conet-16795869,1,HasLastSubevent,HLS,precede,go to pub,vomit on shoes
conet-321611,2,CausesDesire,CD,cause,interest in subject,read book
conet-16811938,3,HasPrerequisite,HPre,precede,answering enough questions correctly,passing university exams
conet-236199,4,Causes,C,cause,having fun,injuries
conet-16809970,5,HasPrerequisite,HPre,precede,time,learning language
conet-241610,6,Causes,C,cause,seeing favorite show,excitement
conet-16806802,7,HasPrerequisite,HPre,precede,start saving well in advance,go travelling overseas
conet-229202,8,Causes,C,cause,answering questions,mind boggling
conet-16781643,9,HasFirstSubevent,HFS,precede,press rear brake,stop bicycle
conet-16813293,0,HasPrerequisite,HPre,precede,belief,praying
conet-16818408,1,HasPrerequisite,HPre,precede,engage attention,teach other people
conet-234958,2,Causes,C,cause,going on strike,public support
conet-323545,3,CausesDesire,CD,cause,wanting to win contest,compete against
conet-16815597,4,HasPrerequisite,HPre,precede,go to movies,see story
conet-320802,5,CausesDesire,CD,cause,finding cockroaches in kitchen,do housework
conet-320390,6,CausesDesire,CD,cause,difficult math problem,use calculator
conet-16811361,7,HasPrerequisite,HPre,precede,have party,meet people
conet-16798188,8,HasPrerequisite,HPre,precede,know strength of enemy,advance into battle
conet-16807876,9,HasPrerequisite,HPre,precede,get food,have lunch
conet-16816456,0,HasPrerequisite,HPre,precede,in snow,sleigh ride
conet-239218,1,Causes,C,cause,paying by check,check could bounce
conet-16780891,2,HasFirstSubevent,HFS,precede,open pocket,pay cash
conet-16814898,3,HasPrerequisite,HPre,precede,condition yourself,run in marathon
conet-322248,4,CausesDesire,CD,cause,new contract,go off strike
conet-16808329,5,HasPrerequisite,HPre,precede,around friends,hear news
conet-321690,6,CausesDesire,CD,cause,knowing company coming,buy beer
conet-16807081,7,HasPrerequisite,HPre,precede,sleep,going to bed
conet-16796943,8,HasLastSubevent,HLS,precede,set cup on table,release from hand
conet-16795383,9,HasLastSubevent,HLS,precede,eat in fast food restaurant,ordering
conet-16804930,0,HasPrerequisite,HPre,precede,do worl,get money from
conet-235421,1,Causes,C,cause,going to movie,other people to get annoyed
conet-16811780,2,HasPrerequisite,HPre,precede,ability to observe,painting
conet-239628,3,Causes,C,cause,playing game of chess,final position
conet-237411,4,Causes,C,cause,knitting,carpal tunnel syndrome
conet-237580,5,Causes,C,cause,learning about science,one to marvel at universe
conet-244523,6,Causes,C,cause,using vcr,angry fits of rage
conet-320174,7,CausesDesire,CD,cause,death threats,take finals
conet-323412,8,CausesDesire,CD,cause,waiting in doctors office,read magazine
conet-16812301,9,HasPrerequisite,HPre,precede,acquire ball to use,play ball
conet-231213,0,Causes,C,cause,contemplating,insights
conet-16808184,1,HasPrerequisite,HPre,precede,bad heart health,having heart attack
conet-16801634,2,HasPrerequisite,HPre,precede,know how to do so,design software
conet-16803852,3,HasPrerequisite,HPre,precede,get badass weapons,fight war
conet-16816211,4,HasPrerequisite,HPre,precede,stop fidgetting,sit quietly
conet-244474,5,Causes,C,cause,using computer,pleasure
