id,fold,rel,abbr,label,text1,text2
conet-16817777-r,1,HasPrerequisite,HPre,else,take exam,learn answers
conet-237040-r,2,Causes,C,else,going to boot camp,joining army
conet-16811685-r,3,HasPrerequisite,HPre,else,paint,get painting supplies
conet-16816944-r,4,HasPrerequisite,HPre,else,starting flame or fire,release of energy
conet-16805269-r,5,HasPrerequisite,HPre,else,getting onto web,electricity
conet-16807956-r,6,HasPrerequisite,HPre,else,have party,stock up on liquor
conet-16809183-r,7,HasPrerequisite,HPre,else,jump out of window,open wide
conet-232673-r,8,Causes,C,else,using napkin on hands,eating dinner
conet-16818697-r,9,HasPrerequisite,HPre,else,tickle,have feather
conet-16803810-r,0,HasPrerequisite,HPre,else,fight inflation,buy less stuff
conet-235013-r,1,Causes,C,else,enjoying stars,going outside for evening
conet-16799232-r,2,HasPrerequisite,HPre,else,buy,decide what to buy
conet-16811823-r,3,HasPrerequisite,HPre,else,pass class,homework
conet-244393-r,4,Causes,C,else,bladder no longer feels full,urinating
conet-16800495-r,5,HasPrerequisite,HPre,else,commit murder,read murder mysteries
conet-16812810-r,6,HasPrerequisite,HPre,else,play sport,chose one matches talents
conet-235855-r,7,Causes,C,else,get zuchinnis,growing vegetables
conet-16810196-r,8,HasPrerequisite,HPre,else,listen to music,turn on radio
conet-16806689-r,9,HasPrerequisite,HPre,else,go to sporting event,pu t on comfortable clothes
conet-16811305-r,0,HasPrerequisite,HPre,else,meet interesting people,engage in social interactions
conet-16801981-r,1,HasPrerequisite,HPre,else,do exercises,use stair walker
conet-238853-r,2,Causes,C,else,crumbs,opening bag of chips
conet-16811092-r,3,HasPrerequisite,HPre,else,make sure you're healthy,drink plenty of water
conet-16804999-r,4,HasPrerequisite,HPre,else,get paid,put in invoice
conet-236724-r,5,Causes,C,else,embarassment,howling with laughter
conet-16812234-r,6,HasPrerequisite,HPre,else,plan vacation,go see travel agent
conet-230527-r,7,Causes,C,else,learning needs assistance,checking vital signs
conet-244631-r,8,Causes,C,else,see sculptures and paintings,visiting art gallery
conet-16806860-r,9,HasPrerequisite,HPre,else,going for spin,motorcar or motor bike
conet-245436-r,0,Causes,C,else,beautiful lawn,weeding garden
conet-16803670-r,1,HasPrerequisite,HPre,else,feed family,earn money
conet-241965-r,2,Causes,C,else,getting tips,serving customers
conet-320637-r,3,CausesDesire,CD,else,play game,facility with words
conet-235912-r,4,Causes,C,else,get picked up,hanging out at bar
conet-16798427-r,5,HasPrerequisite,HPre,else,attend classical concert,go
conet-319277-r,6,CausesDesire,CD,else,meet girls,beimg strait guy
conet-16809272-r,7,HasPrerequisite,HPre,else,jumping out of window,suicidal tendency
conet-231458-r,8,Causes,C,else,woman to get pregnant,copulating
conet-245401-r,9,Causes,C,else,floor to get wet,watering plant
conet-230571-r,0,Causes,C,else,eggs,chickens
conet-235726-r,1,Causes,C,else,buying gtoceries,going to store
conet-16780994-r,2,HasFirstSubevent,HFS,else,play hockey,get on ice
conet-16803125-r,3,HasPrerequisite,HPre,else,empty bladder,go pee
conet-16781160-r,4,HasFirstSubevent,HFS,else,read book,look at page
conet-16818103-r,5,HasPrerequisite,HPre,else,taking exam,knowladge
conet-16801749-r,6,HasPrerequisite,HPre,else,determine truth,look for yourselfr
conet-245332-r,7,Causes,C,else,brain death,watching tv
conet-231880-r,8,Causes,C,else,increasing else's hunger,diminishing own hunger
conet-16807327-r,9,HasPrerequisite,HPre,else,groom,clean yourself
conet-321319-r,0,CausesDesire,CD,else,communicate,having problem
conet-16801921-r,1,HasPrerequisite,HPre,else,do crossword puzzle,buy crossword puzzle book
conet-241135-r,2,Causes,C,else,feeling scared,riding roller coaster
conet-320077-r,3,CausesDesire,CD,else,cut hair,cultural values
conet-238362-r,4,Causes,C,else,fresh bread,making bread
conet-16816251-r,5,HasPrerequisite,HPre,else,sitting quietly,practice
conet-16780825-r,6,HasFirstSubevent,HFS,else,open business,get money from idiots
conet-16798621-r,7,HasPrerequisite,HPre,else,avoid heartbreak,avoid intimacy
conet-320939-r,8,CausesDesire,CD,else,celebrate,gathering of old friends
conet-235495-r,9,Causes,C,else,applaud,going to performance
conet-323092-r,0,CausesDesire,CD,else,kill,starvation
conet-16805776-r,1,HasPrerequisite,HPre,else,go jogging,limber up muscles
conet-16805647-r,2,HasPrerequisite,HPre,else,go for swim,make sure water clean
conet-319390-r,3,CausesDesire,CD,else,eat healthily,being fat
conet-16816237-r,4,HasPrerequisite,HPre,else,sitting down,sitting on
conet-236274-r,5,Causes,C,else,feeling full,having lunch
conet-16820177-r,6,HasPrerequisite,HPre,else,watching tv show,time
conet-16795288-r,7,HasLastSubevent,HLS,else,light pipe,eat
conet-237330-r,8,Causes,C,else,sadness,killing people
conet-243780-r,9,Causes,C,else,having good personal hygiene,taking shower
conet-16798893-r,0,HasPrerequisite,HPre,else,begin work,put clothing back on
conet-231406-r,1,Causes,C,else,reduction in temperature,cooling off
conet-16813079-r,2,HasPrerequisite,HPre,else,playing lacrosse,ball
conet-16814515-r,3,HasPrerequisite,HPre,else,repair umbrella,determine what wrong with
conet-16820403-r,4,HasPrerequisite,HPre,else,wrestling,arms
conet-16794940-r,5,HasLastSubevent,HLS,else,hang in closet,clean clothing
conet-320895-r,6,CausesDesire,CD,else,play frisbee,friends enthusiasm
conet-241042-r,7,Causes,C,else,falling off,riding bicycle
conet-321593-r,8,CausesDesire,CD,else,attend meeting,interest
conet-16803053-r,9,HasPrerequisite,HPre,else,eating healthily,vegetables and fruit
conet-16811549-r,0,HasPrerequisite,HPre,else,open bag of chips,cut open
conet-16802677-r,1,HasPrerequisite,HPre,else,eat cookie,save appetite
conet-16800805-r,2,HasPrerequisite,HPre,else,conduct trial,have conflicting evidence
conet-233133-r,3,Causes,C,else,sweat,exercise
conet-237826-r,4,Causes,C,else,dreamy mental state,listening to music
conet-16818781-r,5,HasPrerequisite,HPre,else,traveling,mode of transport
conet-232849-r,6,Causes,C,else,sleepiness,eating lunch
conet-16802124-r,7,HasPrerequisite,HPre,else,dress nice,go to store
conet-242345-r,8,Causes,C,else,crashing into tree,sleding
conet-16809969-r,9,HasPrerequisite,HPre,else,learning language,study
conet-230351-r,0,Causes,C,else,stock market goes down,cashing in
conet-242931-r,1,Causes,C,else,more energy,staying healthy
conet-16813821-r,2,HasPrerequisite,HPre,else,reach impasse,argue with idiot
conet-16807856-r,3,HasPrerequisite,HPre,else,have heart attack,smoke lot
conet-239725-r,4,Causes,C,else,calluses on fingers,playing harp
conet-16813681-r,5,HasPrerequisite,HPre,else,punch,want to fight
conet-16806958-r,6,HasPrerequisite,HPre,else,going on strike,consideration
conet-230684-r,7,Causes,C,else,exhaustion,cleaning house
conet-245637-r,8,Causes,C,else,having letter to send,writing letter
conet-16811203-r,9,HasPrerequisite,HPre,else,making sure re healthy,moderation in all things
conet-231964-r,0,Causes,C,else,boredom,doing crossword puzzle
conet-16794801-r,1,HasLastSubevent,HLS,else,accept beer,buy beer
conet-16809649-r,2,HasPrerequisite,HPre,else,know if you're healthy,check yourself for wounds
conet-16779212-r,3,HasFirstSubevent,HFS,else,commit perjury,feel guilty
conet-241697-r,4,Causes,C,else,envy,seeing new
conet-16798750-r,5,HasPrerequisite,HPre,else,become inebriated,consume beverages contain alcohol
conet-16779153-r,6,HasFirstSubevent,HFS,else,climb,get good hand hold
conet-321753-r,7,CausesDesire,CD,else,visit museum,learning about history
conet-16805869-r,8,HasPrerequisite,HPre,else,go on stage,break leag
conet-237179-r,9,Causes,C,else,exercise,jumping up and down
conet-233200-r,0,Causes,C,else,people might not understand,expressing how funny
conet-16803674-r,1,HasPrerequisite,HPre,else,feed family,get job
conet-321435-r,2,CausesDesire,CD,else,have lunch,hot dogs
conet-16806103-r,3,HasPrerequisite,HPre,else,go somewhere,go outside
conet-16809611-r,4,HasPrerequisite,HPre,else,know how stock market performed,find news source
conet-241755-r,5,Causes,C,else,pleasant,seeing particular program
conet-16804141-r,6,HasPrerequisite,HPre,else,fish,get fishing equipment
conet-16805931-r,7,HasPrerequisite,HPre,else,go on vacation,book tickets with travel agent
conet-16801954-r,8,HasPrerequisite,HPre,else,do exercises,eat shit
conet-320693-r,9,CausesDesire,CD,else,go to play,favorable review
conet-16803268-r,0,HasPrerequisite,HPre,else,enjoying company of friends,sharing with
conet-16799846-r,1,HasPrerequisite,HPre,else,change appearance,get makeover
conet-16795155-r,2,HasLastSubevent,HLS,else,make judgement,determine truth
conet-16805557-r,3,HasPrerequisite,HPre,else,go for jog,go to bathroom first
conet-16815595-r,4,HasPrerequisite,HPre,else,see story,enter movie theater
conet-16817424-r,5,HasPrerequisite,HPre,else,surf net,watch out for ads
conet-232993-r,6,Causes,C,else,feeling peaceful,enjoying day
conet-236220-r,7,Causes,C,else,itchey neck,having haircut
conet-241986-r,8,Causes,C,else,guilty get punished,serving justice
conet-241056-r,9,Causes,C,else,movement from one place to another,riding bicycle
conet-245205-r,0,Causes,C,else,masturbation,watching film
conet-241121-r,1,Causes,C,else,might fall off,riding horse
conet-320552-r,2,CausesDesire,CD,else,go to concert,enjoying live music
conet-320132-r,3,CausesDesire,CD,else,take examination,curiousity
conet-16797231-r,4,HasLastSubevent,HLS,else,ask for feedback,tell many people about
conet-16795839-r,5,HasLastSubevent,HLS,else,r,go to market
conet-319135-r,6,CausesDesire,CD,else,thank,appreciation
conet-16794749-r,7,HasLastSubevent,HLS,else,pass test,become scuba diver
conet-232370-r,8,Causes,C,else,getting to work on time,driving to work
conet-233122-r,9,Causes,C,else,truth,examining thing
conet-16803203-r,0,HasPrerequisite,HPre,else,enjoy day,have pleasure
conet-16781913-r,1,HasFirstSubevent,HFS,else,use computer,tap pad
conet-16818278-r,2,HasPrerequisite,HPre,else,talk with far away,scream real loud
conet-245116-r,3,Causes,C,else,get grossed out,washing dirt from between toes
conet-230871-r,4,Causes,C,else,sharing story,comforting friend
conet-16810617-r,5,HasPrerequisite,HPre,else,lying,deceit
conet-16811973-r,6,HasPrerequisite,HPre,else,pay bills,have money
conet-239524-r,7,Causes,C,else,get tired at end,playing football
conet-16814011-r,8,HasPrerequisite,HPre,else,read magazine,go buy one
conet-16806106-r,9,HasPrerequisite,HPre,else,go somewhere,know where going
conet-16818131-r,0,HasPrerequisite,HPre,else,taking finals,examination
conet-229608-r,1,Causes,C,else,instant boredom,beginning work
conet-322738-r,2,CausesDesire,CD,else,ride horse,riding club
conet-244382-r,3,Causes,C,else,wisdom,understanding better
conet-16806461-r,4,HasPrerequisite,HPre,else,go to performance,buy ticket
conet-16817566-r,5,HasPrerequisite,HPre,else,swimming,not sink
conet-229338-r,6,Causes,C,else,extreme agonizing boredom,attending meeting
conet-16816538-r,7,HasPrerequisite,HPre,else,snore,sleep with blocked nasal cavities
conet-16819341-r,8,HasPrerequisite,HPre,else,wait in line,get in queue
conet-16817606-r,9,HasPrerequisite,HPre,else,take bath,use bubbles
conet-16811222-r,0,HasPrerequisite,HPre,else,meet friend,agree on date time and place
conet-239474-r,1,Causes,C,else,happiness,playing cards
conet-16804767-r,2,HasPrerequisite,HPre,else,get good gas mileage,buy small car
conet-320489-r,3,CausesDesire,CD,else,water plant,dryness
conet-236531-r,4,Causes,C,else,grief,hearing news
conet-16811644-r,5,HasPrerequisite,HPre,else,opening business,capital
conet-16779372-r,6,HasFirstSubevent,HFS,else,design software,assign project manager
conet-245065-r,7,Causes,C,else,clothes become cleaner,washing clothes
conet-16781347-r,8,HasFirstSubevent,HFS,else,score home run,start running
conet-16779117-r,9,HasFirstSubevent,HFS,else,chew food,move jaw
conet-16799820-r,0,HasPrerequisite,HPre,else,celebrate,yell woo hoo
conet-241016-r,1,Causes,C,else,earn money,returning to work
conet-244193-r,2,Causes,C,else,knowledge,thinking
conet-238958-r,3,Causes,C,else,creating work of art,painting
conet-321974-r,4,CausesDesire,CD,else,see people play game,magic mushrooms
conet-16806381-r,5,HasPrerequisite,HPre,else,go to movie,know what time movie starts
conet-229951-r,6,Causes,C,else,get arrested,buying beer
conet-16818746-r,7,HasPrerequisite,HPre,else,travel,decide where to
conet-16808075-r,8,HasPrerequisite,HPre,else,have shower,use shower
conet-16779607-r,9,HasFirstSubevent,HFS,else,enjoy film,leave theater
conet-16818682-r,0,HasPrerequisite,HPre,else,thinking,thinker
conet-16806446-r,1,HasPrerequisite,HPre,else,go to party,invited
conet-16805249-r,2,HasPrerequisite,HPre,else,getting job,qualifications
conet-16812909-r,3,HasPrerequisite,HPre,else,play violin,figure out what to play
conet-16812469-r,4,HasPrerequisite,HPre,else,play football,join team
conet-239953-r,5,Causes,C,else,get fit,playing sports
conet-16817290-r,6,HasPrerequisite,HPre,else,study,open up textbooks
conet-16817392-r,7,HasPrerequisite,HPre,else,surf,look for waves
conet-237854-r,8,Causes,C,else,loss of hearing,listening to music
conet-16778875-r,9,HasFirstSubevent,HFS,else,attend classical concert,cheer for winner
conet-16816222-r,0,HasPrerequisite,HPre,else,sit quietly,wear earmuffs
conet-16795444-r,1,HasLastSubevent,HLS,else,stop loking at thing,examine thing
conet-319463-r,2,CausesDesire,CD,else,kiss,being in love
conet-320924-r,3,CausesDesire,CD,else,have party,gaining political power
conet-242666-r,4,Causes,C,else,person will die,stabbing to death
conet-322431-r,5,CausesDesire,CD,else,play cards,passing time
conet-237001-r,6,Causes,C,else,getting in shape,jogging
conet-319268-r,7,CausesDesire,CD,else,take break,becoming tired
conet-16803694-r,8,HasPrerequisite,HPre,else,feeding family,food
conet-229250-r,9,Causes,C,else,stress,applying for job
conet-319502-r,0,CausesDesire,CD,else,hike,being lost
conet-16803156-r,1,HasPrerequisite,HPre,else,enjoy company of friends,find friends
conet-319467-r,2,CausesDesire,CD,else,start family,being in love and getting married
conet-233923-r,3,Causes,C,else,kicking habit,getting clean
conet-16811581-r,4,HasPrerequisite,HPre,else,open business,follow all rules
conet-16805955-r,5,HasPrerequisite,HPre,else,go on vacation,research transportation prices
conet-16814980-r,6,HasPrerequisite,HPre,else,run out of steam,not consume more calories
conet-233747-r,7,Causes,C,else,feel better,forgiving
conet-16809809-r,8,HasPrerequisite,HPre,else,learn about subject,take class about subject
conet-235918-r,9,Causes,C,else,headache,hanging out at bar
conet-16809781-r,0,HasPrerequisite,HPre,else,learn about subject,ask about subject
conet-321115-r,1,CausesDesire,CD,else,watch tv,good show
conet-16801305-r,2,HasPrerequisite,HPre,else,create idea,think outside box
conet-16802498-r,3,HasPrerequisite,HPre,else,earning living,working at job
conet-16813843-r,4,HasPrerequisite,HPre,else,reach tentative agreement,begin to agree
conet-16805721-r,5,HasPrerequisite,HPre,else,go into coma,have sudden shock
conet-239632-r,6,Causes,C,else,grandson will learn,playing game of chess
conet-16809623-r,7,HasPrerequisite,HPre,else,know how stock market performed,lot of research
conet-234825-r,8,Causes,C,else,meditate,going into trance
conet-16811458-r,9,HasPrerequisite,HPre,else,move car,get push from friends
conet-16815663-r,0,HasPrerequisite,HPre,else,seeing idea become reality,patience
conet-16805220-r,1,HasPrerequisite,HPre,else,getting good grade,studying lot
conet-243272-r,2,Causes,C,else,learn more information,surfing web
conet-230013-r,3,Causes,C,else,might prepare meal,buying food
conet-16808079-r,4,HasPrerequisite,HPre,else,have unconstitutional laws passed,bribe members of government
conet-16811932-r,5,HasPrerequisite,HPre,else,passing sentence,cruelty
