id,reversed,fold,pos,split,label,text1,text2
antsyn-noun-train-2708-O,0,2,noun,train,ent,middleman,broker
antsyn-noun-train-2671-O,0,3,noun,train,ent,marshland,marsh
antsyn-noun-train-2207-O,0,4,noun,train,ent,substructure,foundation
antsyn-adj-train-1297-O,0,5,adj,train,ent,daring,adventurous
antsyn-noun-test-944-O,0,6,noun,test,ent,gospel,synoptic
antsyn-adj-train-399-O,0,7,adj,train,ent,mild,gentle
antsyn-verb-train-1634-O,0,8,verb,train,con,let,forbid
antsyn-noun-train-2692-O,0,9,noun,train,con,ease,difficulty
antsyn-noun-train-2140-O,0,0,noun,train,ent,extremity,end
antsyn-adj-train-2959-O,0,1,adj,train,ent,gallant,brave
antsyn-verb-train-421-O,0,2,verb,train,ent,identify,place
antsyn-adj-val-246-O,0,3,adj,val,con,intimate,remote
antsyn-adj-test-1534-O,0,4,adj,test,con,alliterative,unrhymed
antsyn-adj-train-2024-O,0,5,adj,train,con,partial,complete
antsyn-adj-train-2223-O,0,6,adj,train,ent,exquisite,rare
antsyn-verb-train-1007-O,0,7,verb,train,ent,choke,swallow
antsyn-noun-train-1984-O,0,8,noun,train,con,fertility,infertility
antsyn-adj-test-72-O,0,9,adj,test,ent,elder,old
antsyn-verb-train-1576-O,0,0,verb,train,ent,vilify,abuse
antsyn-adj-test-683-O,0,1,adj,test,ent,little,short
antsyn-verb-test-499-O,0,2,verb,test,ent,think,guess
antsyn-noun-train-1771-O,0,3,noun,train,ent,evolution,phylogeny
antsyn-noun-test-22-O,0,4,noun,test,con,fore,aft
antsyn-adj-train-3411-O,0,5,adj,train,ent,adjoining,contiguous
antsyn-adj-train-3057-O,0,6,adj,train,ent,dear,good
antsyn-adj-train-5034-O,0,7,adj,train,con,autocratic,democratic
antsyn-noun-train-2120-O,0,8,noun,train,ent,syllabus,program
antsyn-verb-train-300-O,0,9,verb,train,con,keep,break
antsyn-adj-test-1568-O,0,0,adj,test,ent,disorderly,irregular
antsyn-adj-test-561-O,0,1,adj,test,ent,sensory,sensitive
antsyn-noun-train-2438-O,0,2,noun,train,ent,arch,span
antsyn-adj-test-1321-O,0,3,adj,test,ent,cloudless,clear
antsyn-adj-train-5239-O,0,4,adj,train,ent,beautiful,elegant
antsyn-verb-train-2321-O,0,5,verb,train,ent,propel,send
antsyn-adj-train-4215-O,0,6,adj,train,ent,absolute,ultimate
antsyn-verb-test-870-O,0,7,verb,test,ent,site,locate
antsyn-adj-test-1945-O,0,8,adj,test,ent,frank,direct
antsyn-adj-train-5546-O,0,9,adj,train,ent,robust,muscular
antsyn-noun-train-2533-O,0,0,noun,train,ent,craft,strength
antsyn-noun-train-2590-O,0,1,noun,train,con,insomnia,hypersomnia
antsyn-adj-test-1123-O,0,2,adj,test,con,psychical,physical
antsyn-verb-train-513-O,0,3,verb,train,ent,handle,helm
antsyn-verb-val-147-O,0,4,verb,val,ent,flip,snap
antsyn-noun-train-1721-O,0,5,noun,train,ent,steersman,pilot
antsyn-verb-train-2210-O,0,6,verb,train,ent,contend,cope
antsyn-adj-train-3253-O,0,7,adj,train,ent,shallow,superficial
antsyn-adj-train-1096-O,0,8,adj,train,ent,finished,complete
antsyn-verb-test-490-O,0,9,verb,test,ent,include,end
antsyn-adj-train-4892-O,0,0,adj,train,con,stative,dynamic
antsyn-adj-test-287-O,0,1,adj,test,con,oral,aboral
antsyn-adj-train-1518-O,0,2,adj,train,con,reputable,disreputable
antsyn-adj-train-1355-O,0,3,adj,train,con,blue,southern
antsyn-verb-test-688-O,0,4,verb,test,ent,return,regress
antsyn-adj-train-3733-O,0,5,adj,train,ent,respective,particular
antsyn-adj-test-558-O,0,6,adj,test,con,mono,stereo
antsyn-adj-val-391-O,0,7,adj,val,ent,global,worldwide
antsyn-adj-train-1851-O,0,8,adj,train,ent,adroit,clever
antsyn-verb-train-517-O,0,9,verb,train,con,deactivate,activate
antsyn-verb-train-1613-O,0,0,verb,train,con,love,hate
antsyn-verb-train-1955-O,0,1,verb,train,con,miss,strike
antsyn-noun-train-1036-O,0,2,noun,train,ent,perception,percept
antsyn-verb-train-2347-O,0,3,verb,train,ent,frame,produce
antsyn-noun-train-800-O,0,4,noun,train,ent,saloon,barroom
antsyn-adj-train-3598-O,0,5,adj,train,ent,demonic,satanic
antsyn-adj-train-3282-O,0,6,adj,train,con,hard,diffuse
antsyn-adj-train-3801-O,0,7,adj,train,con,intact,broken
antsyn-adj-train-5123-O,0,8,adj,train,con,pale,full
antsyn-verb-train-1212-O,0,9,verb,train,con,apply,defy
antsyn-adj-val-386-O,0,0,adj,val,con,agrarian,urban
antsyn-noun-train-2598-O,0,1,noun,train,ent,chroma,intensity
antsyn-adj-test-749-O,0,2,adj,test,con,visible,invisible
antsyn-adj-train-4177-O,0,3,adj,train,con,rude,polite
antsyn-noun-train-638-O,0,4,noun,train,con,same,different
antsyn-adj-test-1059-O,0,5,adj,test,ent,bright,witty
antsyn-adj-train-4196-O,0,6,adj,train,con,local,global
antsyn-adj-train-3735-O,0,7,adj,train,con,thermal,cold
antsyn-verb-train-514-O,0,8,verb,train,ent,replenish,fill
antsyn-adj-test-188-O,0,9,adj,test,con,unresponsive,responsive
antsyn-noun-test-533-O,0,0,noun,test,ent,diol,glycol
antsyn-adj-test-847-O,0,1,adj,test,con,real,abstract
antsyn-adj-train-2700-O,0,2,adj,train,ent,trivial,common
antsyn-verb-val-33-O,0,3,verb,val,ent,catch,hitch
antsyn-adj-train-4303-O,0,4,adj,train,ent,wrong,faulty
antsyn-adj-test-1128-O,0,5,adj,test,con,northbound,south
antsyn-noun-train-332-O,0,6,noun,train,con,disorder,order
antsyn-verb-train-1371-O,0,7,verb,train,ent,subscribe,agree
antsyn-adj-train-2361-O,0,8,adj,train,ent,rigorous,strict
antsyn-verb-train-917-O,0,9,verb,train,ent,bestow,conduct
antsyn-noun-train-1695-O,0,0,noun,train,ent,obstacle,impediment
antsyn-noun-train-278-O,0,1,noun,train,con,obscurity,clarity
antsyn-adj-train-820-O,0,2,adj,train,ent,gilded,golden
antsyn-verb-train-1961-O,0,3,verb,train,con,lengthen,shorten
antsyn-adj-train-1999-O,0,4,adj,train,con,elder,junior
antsyn-noun-train-1767-O,0,5,noun,train,con,inequity,equity
antsyn-verb-train-1779-O,0,6,verb,train,con,knock,praise
antsyn-noun-train-1371-O,0,7,noun,train,ent,worry,trouble
antsyn-verb-test-725-O,0,8,verb,test,ent,practise,exercise
antsyn-adj-train-592-O,0,9,adj,train,con,incorrect,accurate
antsyn-noun-train-819-O,0,0,noun,train,ent,stirrup,stapes
antsyn-adj-train-5023-O,0,1,adj,train,con,inland,coastal
antsyn-adj-train-1164-O,0,2,adj,train,con,concurrent,asynchronous
antsyn-adj-train-494-O,0,3,adj,train,con,monosyllabic,polysyllabic
antsyn-adj-test-1912-O,0,4,adj,test,con,difficult,easy
antsyn-verb-train-2472-O,0,5,verb,train,ent,bulge,start
antsyn-adj-train-2657-O,0,6,adj,train,ent,great,long
antsyn-verb-train-2390-O,0,7,verb,train,con,get,leave
antsyn-adj-train-3910-O,0,8,adj,train,con,cancerous,noncancerous
antsyn-adj-train-3866-O,0,9,adj,train,con,coarse,refined
antsyn-verb-val-153-O,0,0,verb,val,con,recall,supply
antsyn-verb-train-757-O,0,1,verb,train,ent,equalise,match
antsyn-adj-train-939-O,0,2,adj,train,ent,earnest,sincere
antsyn-adj-train-5427-O,0,3,adj,train,con,sturdy,flexible
antsyn-adj-test-70-O,0,4,adj,test,ent,taut,close
antsyn-verb-train-1778-O,0,5,verb,train,ent,realize,clear
antsyn-verb-train-2214-O,0,6,verb,train,ent,add,contribute
antsyn-adj-train-3240-O,0,7,adj,train,con,divergent,parallel
antsyn-verb-test-705-O,0,8,verb,test,ent,override,pass
antsyn-adj-train-1358-O,0,9,adj,train,con,pro,con
antsyn-noun-train-1961-O,0,0,noun,train,con,negative,affirmative
antsyn-verb-test-429-O,0,1,verb,test,ent,reproach,condemn
antsyn-verb-test-160-O,0,2,verb,test,con,promote,denigrate
antsyn-adj-train-432-O,0,3,adj,train,ent,insecure,suspicious
antsyn-noun-test-188-O,0,4,noun,test,con,hollow,hill
antsyn-adj-train-2245-O,0,5,adj,train,con,noticeable,weak
antsyn-adj-train-1017-O,0,6,adj,train,ent,free,devoid
antsyn-adj-train-1634-O,0,7,adj,train,con,frigid,hot
antsyn-adj-train-880-O,0,8,adj,train,ent,short,little
antsyn-adj-train-2352-O,0,9,adj,train,con,mixed,segregated
antsyn-adj-train-2818-O,0,0,adj,train,ent,arabian,arab
antsyn-adj-train-2292-O,0,1,adj,train,ent,potent,able
antsyn-noun-train-479-O,0,2,noun,train,ent,sword,colada
antsyn-verb-train-890-O,0,3,verb,train,con,separate,unify
antsyn-adj-train-340-O,0,4,adj,train,con,nonmetallic,metallic
antsyn-adj-train-4319-O,0,5,adj,train,ent,uniform,regular
antsyn-verb-train-640-O,0,6,verb,train,ent,peal,ring
antsyn-verb-test-303-O,0,7,verb,test,ent,act,stir
antsyn-adj-train-1379-O,0,8,adj,train,con,fantastic,realistic
antsyn-noun-train-2470-O,0,9,noun,train,ent,objective,target
antsyn-noun-train-1906-O,0,0,noun,train,ent,best,choice
antsyn-adj-train-746-O,0,1,adj,train,con,procedural,substantive
antsyn-adj-train-957-O,0,2,adj,train,ent,curious,inquisitive
antsyn-adj-train-5114-O,0,3,adj,train,con,least,most
antsyn-adj-test-1745-O,0,4,adj,test,ent,strange,new
antsyn-noun-test-608-O,0,5,noun,test,con,retreat,advance
antsyn-noun-train-224-O,0,6,noun,train,ent,tale,legend
antsyn-adj-train-2073-O,0,7,adj,train,con,unacceptable,acceptable
antsyn-adj-train-5394-O,0,8,adj,train,con,virgin,old
antsyn-verb-train-1911-O,0,9,verb,train,con,doff,don
antsyn-adj-test-802-O,0,0,adj,test,con,certain,unreliable
antsyn-verb-train-1606-O,0,1,verb,train,ent,save,salvage
antsyn-noun-train-115-O,0,2,noun,train,con,outset,end
antsyn-adj-test-712-O,0,3,adj,test,ent,flat,compressed
antsyn-verb-train-1873-O,0,4,verb,train,con,obviate,take
antsyn-noun-train-554-O,0,5,noun,train,ent,skip,interval
antsyn-adj-test-1787-O,0,6,adj,test,con,voiced,voiceless
antsyn-verb-test-698-O,0,7,verb,test,con,inactivate,activate
antsyn-adj-train-1506-O,0,8,adj,train,con,unsafe,safe
antsyn-noun-train-793-O,0,9,noun,train,con,brahma,siva
antsyn-noun-train-1151-O,0,0,noun,train,ent,parts,region
antsyn-noun-train-1863-O,0,1,noun,train,ent,townspeople,town
antsyn-adj-train-4493-O,0,2,adj,train,con,open,sealed
antsyn-noun-train-2113-O,0,3,noun,train,con,rear,head
antsyn-noun-train-1819-O,0,4,noun,train,con,pragmatism,idealism
antsyn-adj-train-4145-O,0,5,adj,train,ent,good,suitable
antsyn-adj-train-5509-O,0,6,adj,train,ent,confident,positive
antsyn-noun-train-267-O,0,7,noun,train,ent,scat,droppings
antsyn-verb-train-1821-O,0,8,verb,train,con,unbind,bind
antsyn-noun-train-409-O,0,9,noun,train,con,hardback,paperback
antsyn-noun-train-2290-O,0,0,noun,train,ent,concern,firm
antsyn-adj-train-5515-O,0,1,adj,train,ent,invalid,weak
antsyn-noun-train-221-O,0,2,noun,train,ent,curate,vicar
antsyn-adj-train-4180-O,0,3,adj,train,ent,several,distinct
antsyn-verb-train-354-O,0,4,verb,train,con,confirm,disconfirm
antsyn-adj-train-2705-O,0,5,adj,train,ent,grim,relentless
antsyn-adj-test-563-O,0,6,adj,test,ent,dull,leaden
antsyn-noun-train-1933-O,0,7,noun,train,ent,vestibule,antechamber
antsyn-noun-test-830-O,0,8,noun,test,ent,linguistics,phonology
antsyn-verb-train-1598-O,0,9,verb,train,ent,sum,comprise
antsyn-noun-train-2063-O,0,0,noun,train,con,addition,deduction
antsyn-verb-train-1658-O,0,1,verb,train,ent,smoke,detect
antsyn-noun-train-188-O,0,2,noun,train,ent,purchase,buy
antsyn-adj-test-1401-O,0,3,adj,test,con,planned,unplanned
antsyn-adj-train-4370-O,0,4,adj,train,ent,green,unripe
antsyn-verb-test-63-O,0,5,verb,test,ent,model,design
antsyn-adj-train-1197-O,0,6,adj,train,con,parental,filial
antsyn-verb-test-583-O,0,7,verb,test,con,activate,inactivate
antsyn-adj-test-651-O,0,8,adj,test,ent,null,empty
antsyn-adj-train-523-O,0,9,adj,train,ent,tenacious,long
antsyn-verb-test-472-O,0,0,verb,test,con,connect,detach
antsyn-verb-train-176-O,0,1,verb,train,con,gain,recede
antsyn-noun-train-351-O,0,2,noun,train,ent,pupil,disciple
antsyn-noun-train-983-O,0,3,noun,train,ent,cavalryman,hussar
antsyn-verb-test-271-O,0,4,verb,test,ent,tie,draw
antsyn-adj-train-4190-O,0,5,adj,train,ent,impressive,powerful
antsyn-verb-val-121-O,0,6,verb,val,ent,realize,recognise
antsyn-verb-train-111-O,0,7,verb,train,con,rise,fall
antsyn-verb-train-568-O,0,8,verb,train,ent,turn,wrench
antsyn-noun-test-754-O,0,9,noun,test,con,conviction,acquittal
antsyn-noun-val-119-O,0,0,noun,val,con,man,civilian
antsyn-adj-test-1453-O,0,1,adj,test,con,ill,well
antsyn-noun-train-1699-O,0,2,noun,train,ent,gunfight,shootout
antsyn-verb-train-227-O,0,3,verb,train,con,love,detest
antsyn-verb-test-766-O,0,4,verb,test,con,arm,disarm
antsyn-verb-train-2284-O,0,5,verb,train,con,magnify,downplay
antsyn-noun-train-1264-O,0,6,noun,train,con,grandmother,grandfather
antsyn-verb-train-1049-O,0,7,verb,train,con,relinquish,hold
antsyn-adj-train-369-O,0,8,adj,train,con,crystalline,amorphous
antsyn-adj-train-4819-O,0,9,adj,train,ent,wholesome,sound
antsyn-adj-test-2-O,0,0,adj,test,con,miraculous,natural
antsyn-adj-train-5359-O,0,1,adj,train,con,sober,drunk
antsyn-verb-train-2002-O,0,2,verb,train,con,overstate,understate
antsyn-adj-test-1692-O,0,3,adj,test,con,unconscious,conscious
antsyn-adj-train-3225-O,0,4,adj,train,ent,needless,unnecessary
antsyn-verb-train-2218-O,0,5,verb,train,ent,intend,destine
antsyn-adj-test-1781-O,0,6,adj,test,ent,firm,steadfast
antsyn-noun-train-2258-O,0,7,noun,train,con,stator,rotor
antsyn-adj-train-5019-O,0,8,adj,train,ent,incomprehensible,unintelligible
antsyn-noun-train-999-O,0,9,noun,train,con,low,high
antsyn-adj-train-5414-O,0,0,adj,train,ent,unkempt,shaggy
antsyn-adj-train-2303-O,0,1,adj,train,ent,precise,formal
antsyn-adj-test-93-O,0,2,adj,test,ent,patriotic,loyal
antsyn-verb-test-355-O,0,3,verb,test,ent,describe,class
antsyn-adj-test-1060-O,0,4,adj,test,ent,prompt,ready
antsyn-adj-train-1973-O,0,5,adj,train,con,identical,fraternal
antsyn-noun-test-828-O,0,6,noun,test,ent,demon,daemon
antsyn-verb-train-251-O,0,7,verb,train,ent,flash,flip
antsyn-noun-test-233-O,0,8,noun,test,con,stranger,friend
antsyn-noun-train-1348-O,0,9,noun,train,con,fluorescence,phosphorescence
antsyn-verb-train-1415-O,0,0,verb,train,ent,think,deem
antsyn-adj-train-4028-O,0,1,adj,train,con,unwritten,written
antsyn-adj-train-1706-O,0,2,adj,train,ent,firm,unwavering
antsyn-adj-val-331-O,0,3,adj,val,con,rich,lean
antsyn-adj-train-3246-O,0,4,adj,train,con,immature,old
antsyn-adj-train-1369-O,0,5,adj,train,ent,physical,medicinal
antsyn-verb-train-864-O,0,6,verb,train,con,implement,exempt
antsyn-verb-train-1179-O,0,7,verb,train,ent,draw,tie
antsyn-noun-train-389-O,0,8,noun,train,ent,commander,proconsul
antsyn-noun-train-1343-O,0,9,noun,train,ent,pomp,splendor
antsyn-noun-train-148-O,0,0,noun,train,ent,tab,tag
antsyn-adj-train-1507-O,0,1,adj,train,ent,smooth,quiet
antsyn-adj-train-4787-O,0,2,adj,train,con,excess,necessary
antsyn-verb-train-685-O,0,3,verb,train,con,east,west
antsyn-adj-train-1400-O,0,4,adj,train,con,supersonic,subsonic
antsyn-noun-train-1887-O,0,5,noun,train,ent,descent,decline
antsyn-verb-test-281-O,0,6,verb,test,ent,reason,think
antsyn-verb-val-107-O,0,7,verb,val,ent,promulgate,publish
antsyn-verb-test-717-O,0,8,verb,test,ent,educate,prepare
antsyn-noun-test-364-O,0,9,noun,test,con,compression,decompression
antsyn-verb-val-129-O,0,0,verb,val,ent,mind,attend
antsyn-adj-train-301-O,0,1,adj,train,con,symmetric,asymmetric
antsyn-noun-test-512-O,0,2,noun,test,con,efficiency,inefficiency
antsyn-adj-train-4644-O,0,3,adj,train,con,outbound,inbound
antsyn-adj-train-2739-O,0,4,adj,train,ent,bad,negative
antsyn-noun-train-2309-O,0,5,noun,train,con,compatibility,incompatibility
antsyn-adj-test-1721-O,0,6,adj,test,ent,structural,architectural
antsyn-verb-train-1962-O,0,7,verb,train,con,back,look
antsyn-noun-train-1410-O,0,8,noun,train,ent,agency,efficiency
antsyn-noun-train-1076-O,0,9,noun,train,ent,mannequin,form
antsyn-verb-train-1236-O,0,0,verb,train,con,reduce,gain
antsyn-noun-train-339-O,0,1,noun,train,ent,straw,stubble
antsyn-adj-test-1303-O,0,2,adj,test,con,impious,pious
antsyn-adj-train-64-O,0,3,adj,train,con,oriental,occidental
antsyn-adj-train-2388-O,0,4,adj,train,con,novel,old
antsyn-adj-test-102-O,0,5,adj,test,ent,unlikely,unbelievable
antsyn-adj-train-3777-O,0,6,adj,train,con,affirmative,neutral
antsyn-adj-test-1574-O,0,7,adj,test,ent,legitimate,real
antsyn-noun-train-2833-O,0,8,noun,train,con,denial,prosecution
antsyn-adj-train-5331-O,0,9,adj,train,ent,funny,comic
antsyn-verb-train-7-O,0,0,verb,train,con,wish,resent
antsyn-adj-train-1250-O,0,1,adj,train,ent,beautiful,charming
antsyn-adj-train-1980-O,0,2,adj,train,ent,pleasant,agreeable
antsyn-adj-train-2080-O,0,3,adj,train,con,granular,fine
antsyn-adj-val-262-O,0,4,adj,val,ent,ample,large
antsyn-noun-train-2509-O,0,5,noun,train,con,extensor,flexor
antsyn-noun-test-319-O,0,6,noun,test,con,reality,unreality
antsyn-noun-train-456-O,0,7,noun,train,ent,event,outcome
antsyn-adj-train-238-O,0,8,adj,train,ent,false,treacherous
antsyn-verb-train-1314-O,0,9,verb,train,ent,disappear,evaporate
antsyn-verb-test-26-O,0,0,verb,test,con,let,prohibit
antsyn-adj-test-1052-O,0,1,adj,test,ent,lesbian,homosexual
antsyn-verb-train-1927-O,0,2,verb,train,ent,drill,discipline
antsyn-noun-test-389-O,0,3,noun,test,ent,consciousness,sensibility
antsyn-adj-train-5333-O,0,4,adj,train,ent,peculiar,strange
antsyn-adj-train-4774-O,0,5,adj,train,con,heroic,little
antsyn-noun-train-1475-O,0,6,noun,train,ent,alignment,alliance
antsyn-noun-test-470-O,0,7,noun,test,con,victory,loss
antsyn-verb-train-1694-O,0,8,verb,train,con,flee,stay
antsyn-adj-test-357-O,0,9,adj,test,con,rare,frequent
antsyn-adj-train-2655-O,0,0,adj,train,ent,bent,crooked
antsyn-adj-test-544-O,0,1,adj,test,con,near,natural
antsyn-noun-test-38-O,0,2,noun,test,ent,breed,crossbreed
antsyn-adj-test-1220-O,0,3,adj,test,ent,neighborly,friendly
antsyn-adj-test-605-O,0,4,adj,test,ent,decent,proper
antsyn-noun-train-2579-O,0,5,noun,train,con,hunger,satiety
antsyn-adj-train-305-O,0,6,adj,train,con,profitable,unprofitable
antsyn-adj-train-3458-O,0,7,adj,train,con,workable,impossible
antsyn-adj-train-5176-O,0,8,adj,train,con,comparable,different
antsyn-adj-train-2028-O,0,9,adj,train,con,tight,leaky
antsyn-adj-train-99-O,0,0,adj,train,ent,notable,evident
antsyn-adj-test-1710-O,0,1,adj,test,ent,persistent,constant
antsyn-verb-train-381-O,0,2,verb,train,ent,spoil,damage
antsyn-adj-train-3108-O,0,3,adj,train,ent,bleak,black
antsyn-adj-train-5287-O,0,4,adj,train,ent,dry,keen
antsyn-adj-train-2176-O,0,5,adj,train,con,painful,good
antsyn-adj-train-2464-O,0,6,adj,train,con,former,subsequent
antsyn-adj-test-1527-O,0,7,adj,test,con,miscible,immiscible
antsyn-verb-train-1374-O,0,8,verb,train,ent,control,guide
antsyn-adj-test-953-O,0,9,adj,test,con,filamentous,thick
antsyn-verb-test-370-O,0,0,verb,test,ent,invest,seat
antsyn-verb-train-1429-O,0,1,verb,train,ent,discover,explore
antsyn-adj-train-2968-O,0,2,adj,train,con,unhappy,happy
antsyn-adj-train-5523-O,0,3,adj,train,ent,spirited,active
antsyn-noun-test-225-O,0,4,noun,test,ent,lodge,guild
antsyn-verb-train-444-O,0,5,verb,train,ent,vanish,sink
antsyn-noun-test-613-O,0,6,noun,test,con,disqualification,qualification
antsyn-noun-test-907-O,0,7,noun,test,ent,lands,state
antsyn-adj-train-286-O,0,8,adj,train,ent,particular,limited
antsyn-adj-train-2106-O,0,9,adj,train,con,asleep,awake
antsyn-adj-train-3965-O,0,0,adj,train,ent,bony,skeletal
antsyn-adj-test-774-O,0,1,adj,test,con,good,incomplete
antsyn-noun-test-818-O,0,2,noun,test,con,plus,minus
antsyn-verb-test-224-O,0,3,verb,test,con,concave,convex
antsyn-adj-train-2156-O,0,4,adj,train,con,anal,oral
antsyn-noun-train-331-O,0,5,noun,train,con,underdog,favourite
antsyn-noun-train-1559-O,0,6,noun,train,ent,magic,enchantment
antsyn-adj-train-3339-O,0,7,adj,train,ent,eternal,immutable
antsyn-verb-test-431-O,0,8,verb,test,ent,weigh,balance
antsyn-verb-train-572-O,0,9,verb,train,ent,array,order
antsyn-adj-train-3845-O,0,0,adj,train,ent,intrinsic,real
antsyn-verb-train-1652-O,0,1,verb,train,con,downplay,overstate
antsyn-adj-train-4933-O,0,2,adj,train,ent,impregnable,strong
antsyn-noun-train-1149-O,0,3,noun,train,ent,penitentiary,prison
antsyn-adj-train-4395-O,0,4,adj,train,ent,potential,powerful
antsyn-adj-train-1560-O,0,5,adj,train,ent,harsh,rough
antsyn-noun-test-145-O,0,6,noun,test,con,approbation,condemnation
antsyn-verb-train-2300-O,0,7,verb,train,con,know,guess
antsyn-noun-train-1198-O,0,8,noun,train,con,depression,elevation
antsyn-adj-test-1629-O,0,9,adj,test,con,figured,plain
antsyn-adj-test-635-O,0,0,adj,test,con,hot,pleasant
antsyn-adj-train-1534-O,0,1,adj,train,ent,ambitious,audacious
antsyn-noun-train-1647-O,0,2,noun,train,ent,passage,travel
antsyn-adj-train-3193-O,0,3,adj,train,ent,tender,fond
antsyn-adj-train-4376-O,0,4,adj,train,ent,intricate,complicated
antsyn-adj-train-5160-O,0,5,adj,train,con,joyful,sorrowful
antsyn-noun-train-747-O,0,6,noun,train,ent,break,rupture
antsyn-adj-train-3316-O,0,7,adj,train,ent,correct,right
antsyn-adj-train-465-O,0,8,adj,train,con,hypersonic,supersonic
