pairid,split
00720_2#00720_2_6,train
00720_2#00720_2_7,train
00720_2#00720_2_8,train
00720_2#00720_2_9,train
00721_8#00721_8_1,train
00721_8#00721_8_10,train
00721_8#00721_8_11,train
00721_8#00721_8_12,train
00721_8#00721_8_2,train
00721_8#00721_8_3,train
00721_8#00721_8_4,train
00721_8#00721_8_5,train
00721_8#00721_8_6,train
00721_8#00721_8_7,train
00721_8#00721_8_8,train
00721_8#00721_8_9,train
00764_2#00764_2_1,train
00764_2#00764_2_10,train
00764_2#00764_2_4,train
00764_2#00764_2_5,train
00764_2#00764_2_6,train
00764_2#00764_2_7,train
00764_2#00764_2_8,train
00764_2#00764_2_9,train
00771_2#00771_2_1,train
00771_2#00771_2_2,train
00771_2#00771_2_3,train
00771_2#00771_2_4,train
00771_2#00771_2_5,train
00771_2#00771_2_6,train
00771_2#00771_2_7,train
00883_1#00883_1_1,train
00883_1#00883_1_2,train
00883_1#00883_1_3,train
00883_1#00883_1_4,train
00883_1#00883_1_5,train
00889_21#00889_21_1,train
00889_21#00889_21_2,train
00889_21#00889_21_3,train
00889_21#00889_21_4,train
01035_6#01035_6_1,train
01035_6#01035_6_2,train
01035_6#01035_6_3,train
01108_5#01108_5_1,train
01108_5#01108_5_2,train
01108_5#01108_5_3,train
01108_5#01108_5_4,train
01108_5#01108_5_5,train
01108_5#01108_5_6,train
01108_5#01108_5_7,train
01108_5#01108_5_8,train
01122_7#01122_7_1,train
01122_7#01122_7_2,train
01122_7#01122_7_3,train
01122_7#01122_7_4,train
01165_5#01165_5_1,train
01165_5#01165_5_2,train
01165_5#01165_5_3,train
01165_5#01165_5_4,train
01251_6#01251_6_1,train
01251_6#01251_6_2,train
01251_6#01251_6_3,train
00034_6#00034_6_1,train
00034_6#00034_6_2,train
00034_6#00034_6_3,train
00038_14#00038_14_1,train
00038_14#00038_14_2,train
00038_14#00038_14_3,train
00038_3#00038_3_1,train
00038_3#00038_3_10,train
00038_3#00038_3_11,train
00038_3#00038_3_12,train
00038_3#00038_3_13,train
00038_3#00038_3_14,train
00038_3#00038_3_15,train
00038_3#00038_3_16,train
00038_3#00038_3_2,train
00038_3#00038_3_3,train
00038_3#00038_3_4,train
00038_3#00038_3_5,train
00038_3#00038_3_6,train
00038_3#00038_3_7,train
00038_3#00038_3_8,train
00038_3#00038_3_9,train
00222_6#00222_6_1,train
00222_6#00222_6_2,train
00222_6#00222_6_3,train
00222_6#00222_6_4,train
00222_6#00222_6_5,train
00402_6#00402_6_1,train
00402_6#00402_6_2,train
00402_6#00402_6_3,train
00447_5#00447_5_1,train
00447_5#00447_5_2,train
00447_5#00447_5_3,train
00447_5#00447_5_4,train
00447_5#00447_5_5,train
00447_5#00447_5_6,train
00447_5#00447_5_7,train
00447_5#00447_5_8,train
00471_3#00471_3_1,train
00471_3#00471_3_2,train
00471_3#00471_3_3,train
00471_3#00471_3_4,train
00471_3#00471_3_5,train
00471_5#00471_5_1,train
00471_5#00471_5_2,train
00471_5#00471_5_3,train
00471_5#00471_5_4,train
00479_12#00479_12_1,train
00479_12#00479_12_2,train
00479_12#00479_12_3,train
00479_12#00479_12_4,train
00479_12#00479_12_5,train
00479_12#00479_12_6,train
00612_1#00612_1_1,train
00612_1#00612_1_2,train
00612_1#00612_1_3,train
00612_1#00612_1_4,train
00612_1#00612_1_5,train
00612_1#00612_1_6,train
00721_7#00721_7_1,train
00721_7#00721_7_2,train
00721_7#00721_7_3,train
00721_7#00721_7_4,train
00721_7#00721_7_5,train
00721_7#00721_7_6,train
00721_7#00721_7_7,train
00721_7#00721_7_8,train
00721_7#00721_7_9,train
00746_3#00746_3_1,train
00746_3#00746_3_10,train
00746_3#00746_3_11,train
00746_3#00746_3_12,train
00746_3#00746_3_13,train
00746_3#00746_3_14,train
00746_3#00746_3_15,train
00746_3#00746_3_2,train
00746_3#00746_3_4,train
00746_3#00746_3_5,train
00746_3#00746_3_6,train
00746_3#00746_3_7,train
00746_3#00746_3_8,train
00746_3#00746_3_9,train
00799_11#00799_11_1,train
00799_11#00799_11_2,train
00799_11#00799_11_3,train
00889_26#00889_26_1,train
00889_26#00889_26_10,train
00889_26#00889_26_2,train
00889_26#00889_26_3,train
00889_26#00889_26_4,train
00889_26#00889_26_5,train
00889_26#00889_26_7,train
00889_26#00889_26_8,train
00889_26#00889_26_9,train
00911_3#00911_3_1,train
00911_3#00911_3_10,train
00911_3#00911_3_11,train
00911_3#00911_3_12,train
00911_3#00911_3_13,train
00911_3#00911_3_14,train
00911_3#00911_3_15,train
00911_3#00911_3_2,train
00911_3#00911_3_3,train
00911_3#00911_3_4,train
00911_3#00911_3_5,train
00911_3#00911_3_6,train
00911_3#00911_3_7,train
00911_3#00911_3_9,train
00953_3#00953_3_1,train
00953_3#00953_3_2,train
00953_3#00953_3_3,train
00953_3#00953_3_4,train
00953_3#00953_3_5,train
00953_3#00953_3_6,train
01028_10#01028_10_1,train
01028_10#01028_10_2,train
01028_10#01028_10_3,train
01035_7#01035_7_1,train
01035_7#01035_7_2,train
01035_7#01035_7_3,train
01035_7#01035_7_4,train
01035_7#01035_7_5,train
01035_7#01035_7_6,train
01035_7#01035_7_7,train
01035_7#01035_7_8,train
01035_7#01035_7_9,train
01100_9#01100_9_1,train
01100_9#01100_9_2,train
01100_9#01100_9_3,train
01100_9#01100_9_4,train
01100_9#01100_9_5,train
01100_9#01100_9_6,train
01227_1#01227_1_1,train
01227_1#01227_1_2,train
01227_1#01227_1_3,train
01227_1#01227_1_4,train
01227_1#01227_1_5,train
01227_1#01227_1_6,train
01227_1#01227_1_7,train
01227_1#01227_1_8,train
01254_1#01254_1_1,train
01254_1#01254_1_2,train
01254_1#01254_1_3,train
00039_5#00039_5_1,train
00039_5#00039_5_10,train
00039_5#00039_5_2,train
00039_5#00039_5_3,train
00039_5#00039_5_4,train
00039_5#00039_5_5,train
00039_5#00039_5_6,train
00039_5#00039_5_7,train
00039_5#00039_5_8,train
00039_5#00039_5_9,train
00163_6#00163_6_1,train
00163_6#00163_6_2,train
00163_6#00163_6_3,train
00163_6#00163_6_4,train
00163_6#00163_6_5,train
00164_6#00164_6_1,train
00164_6#00164_6_2,train
00164_6#00164_6_3,train
00164_6#00164_6_4,train
00164_6#00164_6_5,train
00164_9#00164_9_1,train
00164_9#00164_9_2,train
00164_9#00164_9_3,train
00164_9#00164_9_4,train
00164_9#00164_9_5,train
00164_9#00164_9_6,train
00164_9#00164_9_7,train
00164_9#00164_9_8,train
00164_9#00164_9_9,train
00253_10#00253_10_1,train
00253_10#00253_10_2,train
00253_10#00253_10_3,train
00253_10#00253_10_4,train
00270_3#00270_3_2,train
00270_3#00270_3_3,train
00270_3#00270_3_4,train
00270_3#00270_3_5,train
00270_3#00270_3_6,train
00394_1#00394_1_1,train
00394_1#00394_1_2,train
00394_1#00394_1_3,train
00424_1#00424_1_3,train
00424_1#00424_1_4,train
00424_1#00424_1_5,train
00424_1#00424_1_6,train
00424_1#00424_1_7,train
00558_9#00558_9_1,train
00558_9#00558_9_2,train
00558_9#00558_9_3,train
00558_9#00558_9_4,train
00558_9#00558_9_5,train
00558_9#00558_9_6,train
00558_9#00558_9_7,train
00588_11#00588_11_1,train
00588_11#00588_11_2,train
00588_11#00588_11_3,train
00588_11#00588_11_4,train
00588_11#00588_11_5,train
00588_11#00588_11_6,train
00588_11#00588_11_7,train
00588_7#00588_7_1,train
00588_7#00588_7_2,train
00588_7#00588_7_3,train
00588_7#00588_7_4,train
00634_6#00634_6_1,train
00634_6#00634_6_2,train
00634_6#00634_6_3,train
00634_6#00634_6_4,train
00634_6#00634_6_5,train
00634_6#00634_6_6,train
00634_6#00634_6_7,train
00634_6#00634_6_8,train
00634_6#00634_6_9,train
00635_4#00635_4_1,train
00635_4#00635_4_2,train
00635_4#00635_4_3,train
00680_3#00680_3_1,train
00680_3#00680_3_2,train
00680_3#00680_3_3,train
00680_3#00680_3_4,train
00680_3#00680_3_5,train
00680_3#00680_3_6,train
00680_3#00680_3_7,train
00838_7#00838_7_1,train
00838_7#00838_7_2,train
00838_7#00838_7_3,train
00838_7#00838_7_4,train
00952_1#00952_1_1,train
00952_1#00952_1_10,train
00952_1#00952_1_2,train
00952_1#00952_1_3,train
00952_1#00952_1_4,train
00952_1#00952_1_5,train
00952_1#00952_1_6,train
00952_1#00952_1_7,train
00952_1#00952_1_8,train
00952_1#00952_1_9,train
01003_8#01003_8_1,train
01003_8#01003_8_2,train
01003_8#01003_8_3,train
01015_4#01015_4_1,train
01015_4#01015_4_2,train
01015_4#01015_4_3,train
01015_4#01015_4_4,train
01021_9#01021_9_1,train
01021_9#01021_9_2,train
01021_9#01021_9_3,train
01021_9#01021_9_4,train
01021_9#01021_9_5,train
01074_6#01074_6_1,train
01074_6#01074_6_2,train
01074_6#01074_6_3,train
01074_6#01074_6_4,train
01116_3#01116_3_1,train
01116_3#01116_3_2,train
01116_3#01116_3_3,train
01116_3#01116_3_4,train
01146_8#01146_8_1,train
01146_8#01146_8_11,train
01146_8#01146_8_12,train
01146_8#01146_8_14,train
01146_8#01146_8_15,train
01146_8#01146_8_16,train
01146_8#01146_8_19,train
01146_8#01146_8_2,train
01146_8#01146_8_21,train
01146_8#01146_8_6,train
01146_8#01146_8_7,train
01146_8#01146_8_8,train
01146_8#01146_8_9,train
01196_4#01196_4_1,train
01196_4#01196_4_2,train
01196_4#01196_4_3,train
01196_4#01196_4_4,train
01208_3#01208_3_1,train
01208_3#01208_3_2,train
01208_3#01208_3_3,train
01208_3#01208_3_4,train
01208_3#01208_3_5,train
01208_3#01208_3_6,train
01208_4#01208_4_1,train
01208_4#01208_4_2,train
01208_4#01208_4_3,train
01208_4#01208_4_4,train
01208_4#01208_4_5,train
01208_4#01208_4_6,train
01208_4#01208_4_7,train
01236_2#01236_2_1,train
01236_2#01236_2_2,train
01236_2#01236_2_3,train
01236_2#01236_2_4,train
01236_2#01236_2_5,train
01236_2#01236_2_6,train
01236_2#01236_2_7,train
01236_2#01236_2_8,train
01236_9#01236_9_1,train
01236_9#01236_9_2,train
01236_9#01236_9_3,train
00128_5#00128_5_1,train
00128_5#00128_5_2,train
00128_5#00128_5_3,train
00128_5#00128_5_4,train
00163_7#00163_7_1,train
00163_7#00163_7_2,train
00163_7#00163_7_3,train
00163_7#00163_7_4,train
00163_7#00163_7_5,train
00163_7#00163_7_6,train
00164_7#00164_7_1,train
00164_7#00164_7_2,train
00164_7#00164_7_3,train
00164_7#00164_7_4,train
00164_7#00164_7_5,train
00166_8#00166_8_1,train
00166_8#00166_8_10,train
00166_8#00166_8_11,train
00166_8#00166_8_2,train
00166_8#00166_8_3,train
00166_8#00166_8_4,train
00166_8#00166_8_5,train
00166_8#00166_8_6,train
00166_8#00166_8_7,train
00166_8#00166_8_8,train
00166_8#00166_8_9,train
00315_5#00315_5_1,train
00315_5#00315_5_2,train
00315_5#00315_5_3,train
00326_6#00326_6_1,train
00326_6#00326_6_2,train
00326_6#00326_6_3,train
00326_6#00326_6_4,train
00326_6#00326_6_5,train
00344_6#00344_6_1,train
00344_6#00344_6_2,train
00344_6#00344_6_3,train
00344_6#00344_6_4,train
00344_6#00344_6_5,train
00344_6#00344_6_6,train
00352_6#00352_6_1,train
00352_6#00352_6_2,train
00352_6#00352_6_3,train
00352_6#00352_6_4,train
00388_12#00388_12_1,train
00388_12#00388_12_2,train
00388_12#00388_12_3,train
00388_12#00388_12_4,train
00414_7#00414_7_1,train
00414_7#00414_7_2,train
00414_7#00414_7_3,train
00414_7#00414_7_4,train
00447_3#00447_3_1,train
00447_3#00447_3_2,train
00447_3#00447_3_3,train
00447_3#00447_3_4,train
00447_3#00447_3_5,train
00447_3#00447_3_6,train
00447_3#00447_3_7,train
00447_3#00447_3_8,train
00447_3#00447_3_9,train
00477_6#00477_6_1,train
00477_6#00477_6_10,train
00477_6#00477_6_11,train
00477_6#00477_6_12,train
00477_6#00477_6_2,train
00477_6#00477_6_3,train
00477_6#00477_6_4,train
00477_6#00477_6_5,train
00477_6#00477_6_6,train
00477_6#00477_6_7,train
00477_6#00477_6_9,train
00479_8#00479_8_1,train
00479_8#00479_8_10,train
00479_8#00479_8_2,train
00479_8#00479_8_3,train
00479_8#00479_8_4,train
00479_8#00479_8_5,train
00479_8#00479_8_6,train
00479_8#00479_8_7,train
00479_8#00479_8_8,train
00479_8#00479_8_9,train
00517_1#00517_1_1,train
00517_1#00517_1_2,train
00517_1#00517_1_3,train
00517_1#00517_1_4,train
00517_1#00517_1_5,train
00591_6#00591_6_1,train
00591_6#00591_6_2,train
00591_6#00591_6_3,train
00591_6#00591_6_4,train
00591_6#00591_6_5,train
00611_1#00611_1_1,train
00611_1#00611_1_2,train
00611_1#00611_1_3,train
00613_6#00613_6_1,train
00613_6#00613_6_2,train
00613_6#00613_6_3,train
00613_6#00613_6_4,train
00613_6#00613_6_5,train
00686_10#00686_10_1,train
00686_10#00686_10_2,train
00686_10#00686_10_3,train
00686_10#00686_10_4,train
00686_10#00686_10_5,train
00853_1#00853_1_1,train
00853_1#00853_1_2,train
00853_1#00853_1_3,train
00853_1#00853_1_4,train
00853_1#00853_1_5,train
00853_1#00853_1_6,train
00853_1#00853_1_7,train
00853_1#00853_1_8,train
00889_27#00889_27_2,train
00889_27#00889_27_3,train
00889_27#00889_27_4,train
00889_27#00889_27_5,train
00889_27#00889_27_6,train
00889_27#00889_27_7,train
00899_13#00899_13_1,train
00899_13#00899_13_2,train
00899_13#00899_13_3,train
00899_13#00899_13_4,train
00920_3#00920_3_1,train
00920_3#00920_3_2,train
00920_3#00920_3_3,train
00920_3#00920_3_4,train
00920_3#00920_3_5,train
00920_3#00920_3_6,train
00920_3#00920_3_7,train
00920_3#00920_3_8,train
00920_3#00920_3_9,train
00970_5#00970_5_1,train
00970_5#00970_5_2,train
00970_5#00970_5_3,train
00970_5#00970_5_4,train
00976_3#00976_3_1,train
00976_3#00976_3_2,train
00976_3#00976_3_3,train
01108_11#01108_11_1,train
01108_11#01108_11_2,train
01108_11#01108_11_3,train
01108_11#01108_11_4,train
01108_11#01108_11_5,train
01108_11#01108_11_6,train
01108_11#01108_11_7,train
01206_5#01206_5_1,train
01206_5#01206_5_2,train
01206_5#01206_5_3,train
01206_5#01206_5_4,train
01206_5#01206_5_5,train
01275_4#01275_4_1,train
01275_4#01275_4_2,train
01275_4#01275_4_3,train
00143_3#00143_3_1,train
00143_3#00143_3_2,train
00143_3#00143_3_3,train
00143_3#00143_3_4,train
00202_4#00202_4_1,train
00202_4#00202_4_2,train
00202_4#00202_4_3,train
00390_1#00390_1_1,train
00390_1#00390_1_2,train
00390_1#00390_1_5,train
00402_30#00402_30_1,train
00402_30#00402_30_2,train
00402_30#00402_30_3,train
00402_30#00402_30_4,train
00402_30#00402_30_5,train
00402_30#00402_30_6,train
00402_30#00402_30_7,train
00402_30#00402_30_9,train
00402_3#00402_3_1,train
00402_3#00402_3_2,train
00402_3#00402_3_3,train
00402_3#00402_3_4,train
00402_3#00402_3_5,train
00402_3#00402_3_6,train
00479_7#00479_7_1,train
00479_7#00479_7_2,train
00479_7#00479_7_3,train
00497_8#00497_8_1,train
00497_8#00497_8_3,train
00497_8#00497_8_4,train
00497_8#00497_8_5,train
00497_8#00497_8_6,train
00497_8#00497_8_7,train
00508_6#00508_6_1,train
00508_6#00508_6_2,train
00508_6#00508_6_3,train
00516_5#00516_5_1,train
00516_5#00516_5_10,train
00516_5#00516_5_11,train
00516_5#00516_5_12,train
00516_5#00516_5_13,train
00516_5#00516_5_2,train
00516_5#00516_5_3,train
00516_5#00516_5_4,train
00516_5#00516_5_5,train
00516_5#00516_5_6,train
00516_5#00516_5_7,train
00516_5#00516_5_8,train
00516_5#00516_5_9,train
00517_7#00517_7_1,train
00517_7#00517_7_10,train
00517_7#00517_7_11,train
00517_7#00517_7_12,train
00517_7#00517_7_13,train
00517_7#00517_7_14,train
00517_7#00517_7_15,train
00517_7#00517_7_2,train
00517_7#00517_7_3,train
00517_7#00517_7_4,train
00517_7#00517_7_5,train
00517_7#00517_7_6,train
00517_7#00517_7_7,train
00517_7#00517_7_8,train
00517_7#00517_7_9,train
00637_4#00637_4_1,train
00637_4#00637_4_2,train
00637_4#00637_4_3,train
00689_1#00689_1_1,train
00689_1#00689_1_2,train
00689_1#00689_1_3,train
00753_3#00753_3_1,train
00753_3#00753_3_10,train
00753_3#00753_3_11,train
00753_3#00753_3_12,train
00753_3#00753_3_13,train
00753_3#00753_3_14,train
00753_3#00753_3_15,train
00753_3#00753_3_16,train
00753_3#00753_3_17,train
00753_3#00753_3_2,train
00753_3#00753_3_3,train
00753_3#00753_3_4,train
00753_3#00753_3_5,train
00753_3#00753_3_6,train
00753_3#00753_3_7,train
00753_3#00753_3_8,train
00753_3#00753_3_9,train
00794_3#00794_3_1,train
00794_3#00794_3_2,train
00794_3#00794_3_3,train
00794_3#00794_3_4,train
00800_1#00800_1_1,train
00800_1#00800_1_10,train
00800_1#00800_1_13,train
00800_1#00800_1_3,train
00800_1#00800_1_4,train
00800_1#00800_1_5,train
00800_1#00800_1_6,train
00800_1#00800_1_7,train
00800_1#00800_1_9,train
00899_12#00899_12_1,train
00899_12#00899_12_2,train
00899_12#00899_12_3,train
00923_3#00923_3_12,train
00923_3#00923_3_4,train
00923_3#00923_3_5,train
00923_3#00923_3_9,train
00942_11#00942_11_1,train
00942_11#00942_11_2,train
00942_11#00942_11_3,train
00942_11#00942_11_4,train
00942_11#00942_11_5,train
00949_2#00949_2_1,train
00949_2#00949_2_10,train
00949_2#00949_2_2,train
00949_2#00949_2_3,train
00949_2#00949_2_4,train
00949_2#00949_2_5,train
00949_2#00949_2_6,train
00949_2#00949_2_7,train
00949_2#00949_2_8,train
00949_2#00949_2_9,train
01046_4#01046_4_1,train
01046_4#01046_4_2,train
01046_4#01046_4_3,train
01072_3#01072_3_1,train
01072_3#01072_3_10,train
01072_3#01072_3_11,train
01072_3#01072_3_2,train
01072_3#01072_3_3,train
01072_3#01072_3_4,train
01072_3#01072_3_5,train
01072_3#01072_3_6,train
01072_3#01072_3_7,train
01072_3#01072_3_8,train
01072_3#01072_3_9,train
01077_2#01077_2_1,train
01077_2#01077_2_10,train
01077_2#01077_2_11,train
01077_2#01077_2_12,train
01077_2#01077_2_13,train
01077_2#01077_2_2,train
01077_2#01077_2_3,train
01077_2#01077_2_4,train
01077_2#01077_2_5,train
01077_2#01077_2_6,train
01077_2#01077_2_7,train
01077_2#01077_2_8,train
01077_2#01077_2_9,train
01091_8#01091_8_1,train
01091_8#01091_8_2,train
01091_8#01091_8_3,train
01091_8#01091_8_4,train
01091_8#01091_8_5,train
01091_8#01091_8_6,train
01100_7#01100_7_1,train
01100_7#01100_7_2,train
01100_7#01100_7_3,train
01100_7#01100_7_4,train
01100_7#01100_7_5,train
01153_1#01153_1_1,train
01153_1#01153_1_2,train
01153_1#01153_1_3,train
01179_24#01179_24_1,train
01179_24#01179_24_2,train
01179_24#01179_24_4,train
01208_1#01208_1_1,train
01208_1#01208_1_2,train
01208_1#01208_1_3,train
01208_1#01208_1_4,train
01208_1#01208_1_5,train
01247_9#01247_9_1,train
01247_9#01247_9_2,train
01247_9#01247_9_3,train
01247_9#01247_9_4,train
01247_9#01247_9_5,train
01247_9#01247_9_6,train
01247_9#01247_9_7,train
01247_9#01247_9_8,train
00082_4#00082_4_1,train
00082_4#00082_4_2,train
00082_4#00082_4_3,train
00201_4#00201_4_1,train
00201_4#00201_4_2,train
00201_4#00201_4_3,train
00267_4#00267_4_1,train
00267_4#00267_4_2,train
00267_4#00267_4_3,train
00267_4#00267_4_4,train
00267_4#00267_4_5,train
00287_1#00287_1_1,train
00287_1#00287_1_2,train
00287_1#00287_1_3,train
00315_3#00315_3_1,train
00315_3#00315_3_2,train
00315_3#00315_3_3,train
00315_3#00315_3_4,train
00315_3#00315_3_5,train
00315_3#00315_3_6,train
00315_3#00315_3_7,train
00322_16#00322_16_1,train
00322_16#00322_16_2,train
00322_16#00322_16_3,train
00322_16#00322_16_4,train
00322_16#00322_16_5,train
00322_16#00322_16_6,train
00322_16#00322_16_7,train
00322_16#00322_16_8,train
00322_16#00322_16_9,train
00392_2#00392_2_1,train
00392_2#00392_2_2,train
00392_2#00392_2_3,train
00392_2#00392_2_4,train
00392_2#00392_2_5,train
00392_2#00392_2_6,train
00392_2#00392_2_7,train
00531_3#00531_3_1,train
00531_3#00531_3_2,train
00531_3#00531_3_3,train
00634_4#00634_4_1,train
00634_4#00634_4_2,train
00634_4#00634_4_3,train
00634_4#00634_4_4,train
00634_4#00634_4_5,train
00634_4#00634_4_6,train
00660_6#00660_6_1,train
00660_6#00660_6_10,train
00660_6#00660_6_11,train
00660_6#00660_6_2,train
00660_6#00660_6_3,train
00660_6#00660_6_4,train
00660_6#00660_6_5,train
00660_6#00660_6_6,train
00660_6#00660_6_7,train
00660_6#00660_6_8,train
00660_6#00660_6_9,train
00680_15#00680_15_1,train
00680_15#00680_15_2,train
00680_15#00680_15_3,train
00680_15#00680_15_4,train
00680_15#00680_15_5,train
00680_15#00680_15_6,train
00683_2#00683_2_1,train
00683_2#00683_2_10,train
00683_2#00683_2_2,train
00683_2#00683_2_3,train
00683_2#00683_2_4,train
00683_2#00683_2_5,train
00683_2#00683_2_6,train
00683_2#00683_2_7,train
00683_2#00683_2_8,train
00683_2#00683_2_9,train
00686_9#00686_9_1,train
00686_9#00686_9_2,train
00686_9#00686_9_3,train
00686_9#00686_9_4,train
00686_9#00686_9_5,train
00686_9#00686_9_6,train
00686_9#00686_9_7,train
