pairid,split
00758_10#00758_10_1,train
00758_10#00758_10_10,train
00758_10#00758_10_11,train
00758_10#00758_10_12,train
00758_10#00758_10_2,train
00758_10#00758_10_3,train
00758_10#00758_10_4,train
00758_10#00758_10_5,train
00758_10#00758_10_6,train
00758_10#00758_10_7,train
00758_10#00758_10_8,train
00758_10#00758_10_9,train
00875_3#00875_3_1,train
00875_3#00875_3_2,train
00875_3#00875_3_3,train
00875_3#00875_3_4,train
00875_3#00875_3_5,train
00875_3#00875_3_6,train
00875_3#00875_3_7,train
00875_3#00875_3_8,train
00875_3#00875_3_9,train
00894_3#00894_3_1,train
00894_3#00894_3_2,train
00894_3#00894_3_3,train
00894_3#00894_3_4,train
00894_3#00894_3_5,train
00894_3#00894_3_6,train
00894_3#00894_3_7,train
00894_3#00894_3_8,train
00894_3#00894_3_9,train
00894_4#00894_4_1,train
00894_4#00894_4_2,train
00894_4#00894_4_3,train
00894_4#00894_4_4,train
00894_4#00894_4_5,train
00930_10#00930_10_1,train
00930_10#00930_10_2,train
00930_10#00930_10_3,train
00981_1#00981_1_1,train
00981_1#00981_1_2,train
00981_1#00981_1_3,train
01067_2#01067_2_1,train
01067_2#01067_2_2,train
01067_2#01067_2_4,train
00007_12#00007_12_1,train
00007_12#00007_12_2,train
00007_12#00007_12_3,train
00007_12#00007_12_4,train
00007_12#00007_12_5,train
00007_12#00007_12_6,train
00063_5#00063_5_1,train
00063_5#00063_5_2,train
00063_5#00063_5_3,train
00063_5#00063_5_4,train
00063_5#00063_5_5,train
00071_4#00071_4_1,train
00071_4#00071_4_2,train
00071_4#00071_4_3,train
00120_2#00120_2_1,train
00120_2#00120_2_2,train
00120_2#00120_2_3,train
00196_14#00196_14_1,train
00196_14#00196_14_2,train
00196_14#00196_14_3,train
00196_14#00196_14_4,train
00196_14#00196_14_5,train
00257_4#00257_4_1,train
00257_4#00257_4_2,train
00257_4#00257_4_3,train
00257_4#00257_4_4,train
00272_4#00272_4_1,train
00272_4#00272_4_2,train
00272_4#00272_4_3,train
00275_3#00275_3_1,train
00275_3#00275_3_2,train
00275_3#00275_3_3,train
00275_3#00275_3_4,train
00275_3#00275_3_5,train
00275_3#00275_3_6,train
00275_3#00275_3_7,train
00275_3#00275_3_8,train
00275_3#00275_3_9,train
00317_4#00317_4_1,train
00317_4#00317_4_2,train
00317_4#00317_4_3,train
00317_4#00317_4_5,train
00317_4#00317_4_6,train
00317_4#00317_4_7,train
00317_4#00317_4_9,train
00446_6#00446_6_1,train
00446_6#00446_6_2,train
00446_6#00446_6_3,train
00446_6#00446_6_4,train
00446_6#00446_6_5,train
00446_6#00446_6_6,train
00454_5#00454_5_1,train
00454_5#00454_5_2,train
00454_5#00454_5_3,train
00454_5#00454_5_4,train
00454_5#00454_5_5,train
00454_5#00454_5_6,train
00519_2#00519_2_1,train
00519_2#00519_2_2,train
00519_2#00519_2_3,train
00562_3#00562_3_1,train
00562_3#00562_3_10,train
00562_3#00562_3_11,train
00562_3#00562_3_12,train
00562_3#00562_3_13,train
00562_3#00562_3_14,train
00562_3#00562_3_2,train
00562_3#00562_3_3,train
00562_3#00562_3_4,train
00562_3#00562_3_5,train
00562_3#00562_3_6,train
00562_3#00562_3_7,train
00562_3#00562_3_8,train
00562_3#00562_3_9,train
00586_5#00586_5_1,train
00586_5#00586_5_2,train
00586_5#00586_5_3,train
00643_10#00643_10_1,train
00643_10#00643_10_2,train
00643_10#00643_10_3,train
00643_10#00643_10_4,train
00643_10#00643_10_5,train
00643_10#00643_10_6,train
00696_4#00696_4_1,train
00696_4#00696_4_2,train
00696_4#00696_4_4,train
00849_4#00849_4_1,train
00849_4#00849_4_10,train
00849_4#00849_4_11,train
00849_4#00849_4_12,train
00849_4#00849_4_13,train
00849_4#00849_4_14,train
00849_4#00849_4_15,train
00849_4#00849_4_16,train
00849_4#00849_4_17,train
00849_4#00849_4_18,train
00849_4#00849_4_2,train
00849_4#00849_4_4,train
00849_4#00849_4_5,train
00849_4#00849_4_6,train
00849_4#00849_4_7,train
00849_4#00849_4_8,train
00849_4#00849_4_9,train
00865_11#00865_11_1,train
00865_11#00865_11_2,train
00865_11#00865_11_3,train
00865_11#00865_11_4,train
00865_11#00865_11_5,train
00865_11#00865_11_6,train
00865_2#00865_2_1,train
00865_2#00865_2_2,train
00865_2#00865_2_3,train
00865_2#00865_2_4,train
00880_1#00880_1_1,train
00880_1#00880_1_2,train
00880_1#00880_1_3,train
00880_1#00880_1_4,train
00930_1#00930_1_1,train
00930_1#00930_1_10,train
00930_1#00930_1_11,train
00930_1#00930_1_12,train
00930_1#00930_1_14,train
00930_1#00930_1_2,train
00930_1#00930_1_3,train
00930_1#00930_1_4,train
00930_1#00930_1_6,train
00930_1#00930_1_7,train
00930_1#00930_1_8,train
00930_1#00930_1_9,train
01115_1#01115_1_11,train
01115_1#01115_1_2,train
01115_1#01115_1_3,train
01115_1#01115_1_8,train
01181_2#01181_2_1,train
01181_2#01181_2_2,train
01181_2#01181_2_3,train
01181_2#01181_2_4,train
01181_2#01181_2_5,train
01181_2#01181_2_6,train
01181_2#01181_2_7,train
01181_2#01181_2_8,train
00231_5#00231_5_1,train
00231_5#00231_5_2,train
00231_5#00231_5_3,train
00281_4#00281_4_1,train
00281_4#00281_4_2,train
00281_4#00281_4_3,train
00395_1#00395_1_1,train
00395_1#00395_1_2,train
00395_1#00395_1_3,train
00395_1#00395_1_4,train
00395_1#00395_1_5,train
00395_2#00395_2_1,train
00395_2#00395_2_10,train
00395_2#00395_2_11,train
00395_2#00395_2_2,train
00395_2#00395_2_3,train
00395_2#00395_2_4,train
00395_2#00395_2_5,train
00395_2#00395_2_6,train
00395_2#00395_2_7,train
00395_2#00395_2_8,train
00395_2#00395_2_9,train
00396_1#00396_1_1,train
00396_1#00396_1_2,train
00396_1#00396_1_3,train
00396_1#00396_1_4,train
00396_1#00396_1_5,train
00537_15#00537_15_1,train
00537_15#00537_15_2,train
00537_15#00537_15_3,train
00567_4#00567_4_1,train
00567_4#00567_4_2,train
00567_4#00567_4_3,train
00567_4#00567_4_4,train
00567_4#00567_4_5,train
00567_4#00567_4_6,train
00567_4#00567_4_7,train
00578_7#00578_7_2,train
00578_7#00578_7_3,train
00578_7#00578_7_4,train
00578_7#00578_7_5,train
00578_7#00578_7_6,train
00578_7#00578_7_7,train
00578_7#00578_7_9,train
00603_10#00603_10_1,train
00603_10#00603_10_2,train
00603_10#00603_10_4,train
00645_10#00645_10_1,train
00645_10#00645_10_2,train
00645_10#00645_10_3,train
00645_10#00645_10_4,train
00758_19#00758_19_1,train
00758_19#00758_19_2,train
00758_19#00758_19_3,train
00758_19#00758_19_4,train
00758_19#00758_19_5,train
00773_5#00773_5_1,train
00773_5#00773_5_2,train
00773_5#00773_5_3,train
00773_5#00773_5_4,train
00840_3#00840_3_1,train
00840_3#00840_3_2,train
00840_3#00840_3_3,train
00840_3#00840_3_4,train
00856_1#00856_1_1,train
00856_1#00856_1_2,train
00856_1#00856_1_3,train
00856_1#00856_1_4,train
00856_1#00856_1_5,train
00856_1#00856_1_6,train
00856_1#00856_1_7,train
00979_3#00979_3_2,train
00979_3#00979_3_3,train
00979_3#00979_3_4,train
00979_3#00979_3_5,train
00979_3#00979_3_7,train
01012_3#01012_3_1,train
01012_3#01012_3_2,train
01012_3#01012_3_3,train
01012_3#01012_3_4,train
01012_3#01012_3_5,train
01012_3#01012_3_6,train
01030_5#01030_5_1,train
01030_5#01030_5_2,train
01030_5#01030_5_3,train
01030_5#01030_5_4,train
01030_5#01030_5_5,train
01030_5#01030_5_6,train
01030_5#01030_5_7,train
01030_5#01030_5_8,train
01075_7#01075_7_1,train
01075_7#01075_7_2,train
01075_7#01075_7_3,train
01151_2#01151_2_1,train
01151_2#01151_2_2,train
01151_2#01151_2_3,train
01151_2#01151_2_4,train
01151_2#01151_2_5,train
01162_1#01162_1_1,train
01162_1#01162_1_2,train
01162_1#01162_1_3,train
01182_1#01182_1_1,train
01182_1#01182_1_2,train
01182_1#01182_1_3,train
01182_6#01182_6_1,train
01182_6#01182_6_2,train
01182_6#01182_6_3,train
01182_6#01182_6_4,train
01182_6#01182_6_5,train
01182_6#01182_6_6,train
01238_5#01238_5_1,train
01238_5#01238_5_2,train
01238_5#01238_5_3,train
01238_5#01238_5_4,train
01238_5#01238_5_5,train
00043_4#00043_4_1,train
00043_4#00043_4_2,train
00043_4#00043_4_3,train
00043_4#00043_4_4,train
00043_4#00043_4_5,train
00043_4#00043_4_6,train
00043_4#00043_4_7,train
00043_4#00043_4_8,train
00070_4#00070_4_1,train
00070_4#00070_4_2,train
00070_4#00070_4_3,train
00070_4#00070_4_4,train
00070_4#00070_4_5,train
00070_4#00070_4_6,train
00070_4#00070_4_7,train
00071_7#00071_7_1,train
00071_7#00071_7_2,train
00071_7#00071_7_3,train
00071_7#00071_7_4,train
00071_7#00071_7_5,train
00071_7#00071_7_6,train
00071_7#00071_7_7,train
00071_7#00071_7_8,train
00071_7#00071_7_9,train
00115_8#00115_8_1,train
00115_8#00115_8_2,train
00115_8#00115_8_3,train
00115_8#00115_8_4,train
00138_3#00138_3_1,train
00138_3#00138_3_2,train
00138_3#00138_3_3,train
00138_3#00138_3_4,train
00138_3#00138_3_5,train
00138_3#00138_3_6,train
00138_3#00138_3_7,train
00138_3#00138_3_8,train
00138_3#00138_3_9,train
00206_3#00206_3_1,train
00206_3#00206_3_2,train
00206_3#00206_3_3,train
00206_3#00206_3_4,train
00272_8#00272_8_1,train
00272_8#00272_8_10,train
00272_8#00272_8_2,train
00272_8#00272_8_3,train
00272_8#00272_8_4,train
00272_8#00272_8_5,train
00272_8#00272_8_6,train
00272_8#00272_8_7,train
00272_8#00272_8_8,train
00272_8#00272_8_9,train
00347_7#00347_7_1,train
00347_7#00347_7_2,train
00347_7#00347_7_3,train
00347_7#00347_7_4,train
00347_7#00347_7_5,train
00494_5#00494_5_1,train
00494_5#00494_5_2,train
00494_5#00494_5_3,train
00494_5#00494_5_4,train
00494_5#00494_5_5,train
00547_7#00547_7_1,train
00547_7#00547_7_2,train
00547_7#00547_7_3,train
00547_7#00547_7_4,train
00566_2#00566_2_1,train
00566_2#00566_2_2,train
00566_2#00566_2_3,train
00594_3#00594_3_1,train
00594_3#00594_3_10,train
00594_3#00594_3_2,train
00594_3#00594_3_3,train
00594_3#00594_3_4,train
00594_3#00594_3_5,train
00594_3#00594_3_6,train
00594_3#00594_3_7,train
00594_3#00594_3_8,train
00594_3#00594_3_9,train
00677_3#00677_3_1,train
00677_3#00677_3_2,train
00677_3#00677_3_3,train
00677_3#00677_3_4,train
00677_3#00677_3_5,train
00677_3#00677_3_6,train
00677_3#00677_3_7,train
00677_3#00677_3_8,train
00732_9#00732_9_1,train
00732_9#00732_9_2,train
00732_9#00732_9_3,train
00732_9#00732_9_4,train
00732_9#00732_9_5,train
00732_9#00732_9_6,train
00732_9#00732_9_7,train
00758_17#00758_17_1,train
00758_17#00758_17_2,train
00758_17#00758_17_3,train
00983_3#00983_3_1,train
00983_3#00983_3_2,train
00983_3#00983_3_3,train
01127_6#01127_6_1,train
01127_6#01127_6_2,train
01127_6#01127_6_3,train
01127_6#01127_6_4,train
01127_6#01127_6_5,train
01127_6#01127_6_6,train
01127_6#01127_6_7,train
01127_6#01127_6_8,train
01127_6#01127_6_9,train
01190_5#01190_5_1,train
01190_5#01190_5_10,train
01190_5#01190_5_11,train
01190_5#01190_5_12,train
01190_5#01190_5_13,train
01190_5#01190_5_2,train
01190_5#01190_5_3,train
01190_5#01190_5_4,train
01190_5#01190_5_5,train
01190_5#01190_5_6,train
01190_5#01190_5_7,train
01190_5#01190_5_8,train
01190_5#01190_5_9,train
00007_2#00007_2_1,train
00007_2#00007_2_2,train
00007_2#00007_2_3,train
00007_2#00007_2_4,train
00007_2#00007_2_5,train
00007_2#00007_2_6,train
00035_3#00035_3_1,train
00035_3#00035_3_2,train
00035_3#00035_3_3,train
00035_3#00035_3_4,train
00035_3#00035_3_5,train
00035_3#00035_3_6,train
00035_3#00035_3_7,train
00035_3#00035_3_8,train
00035_7#00035_7_1,train
00035_7#00035_7_2,train
00035_7#00035_7_3,train
00035_7#00035_7_4,train
00035_7#00035_7_5,train
00035_7#00035_7_6,train
00196_12#00196_12_1,train
00196_12#00196_12_10,train
00196_12#00196_12_11,train
00196_12#00196_12_12,train
00196_12#00196_12_13,train
00196_12#00196_12_14,train
00196_12#00196_12_2,train
00196_12#00196_12_3,train
00196_12#00196_12_4,train
00196_12#00196_12_5,train
00196_12#00196_12_7,train
00196_12#00196_12_8,train
00196_12#00196_12_9,train
00246_5#00246_5_1,train
00246_5#00246_5_2,train
00246_5#00246_5_3,train
00246_5#00246_5_4,train
00246_5#00246_5_5,train
00246_5#00246_5_6,train
00277_6#00277_6_1,train
00277_6#00277_6_2,train
00277_6#00277_6_3,train
00278_4#00278_4_1,train
00278_4#00278_4_2,train
00278_4#00278_4_3,train
00278_4#00278_4_4,train
00417_2#00417_2_1,train
00417_2#00417_2_2,train
00417_2#00417_2_3,train
00446_4#00446_4_1,train
00474_2#00474_2_1,train
00474_2#00474_2_2,train
00474_2#00474_2_3,train
00618_6#00618_6_1,train
00618_6#00618_6_2,train
00618_6#00618_6_3,train
00618_6#00618_6_4,train
00618_6#00618_6_5,train
00618_6#00618_6_6,train
00669_10#00669_10_1,train
00669_10#00669_10_2,train
00669_10#00669_10_3,train
00788_9#00788_9_1,train
00788_9#00788_9_2,train
00788_9#00788_9_3,train
00788_9#00788_9_4,train
00788_9#00788_9_5,train
00788_9#00788_9_6,train
00817_11#00817_11_1,train
00817_11#00817_11_2,train
00817_11#00817_11_3,train
00837_1#00837_1_1,train
00837_1#00837_1_10,train
00837_1#00837_1_2,train
00837_1#00837_1_3,train
00837_1#00837_1_4,train
00837_1#00837_1_5,train
00837_1#00837_1_6,train
00837_1#00837_1_7,train
00837_1#00837_1_8,train
00837_1#00837_1_9,train
00839_5#00839_5_1,train
00839_5#00839_5_2,train
00839_5#00839_5_3,train
00839_5#00839_5_4,train
00839_5#00839_5_5,train
00898_4#00898_4_1,train
00898_4#00898_4_2,train
00898_4#00898_4_3,train
00898_4#00898_4_4,train
00930_7#00930_7_1,train
00930_7#00930_7_10,train
00930_7#00930_7_11,train
00930_7#00930_7_17,train
00930_7#00930_7_20,train
00930_7#00930_7_22,train
00930_7#00930_7_8,train
00930_7#00930_7_9,train
00982_5#00982_5_1,train
00982_5#00982_5_10,train
00982_5#00982_5_11,train
00982_5#00982_5_2,train
00982_5#00982_5_3,train
00982_5#00982_5_4,train
00982_5#00982_5_5,train
00982_5#00982_5_6,train
00982_5#00982_5_7,train
00982_5#00982_5_8,train
00982_5#00982_5_9,train
01000_4#01000_4_1,train
01000_4#01000_4_2,train
01000_4#01000_4_3,train
01000_4#01000_4_4,train
01000_4#01000_4_5,train
01000_4#01000_4_6,train
01000_4#01000_4_7,train
01012_17#01012_17_1,train
01012_17#01012_17_2,train
01012_17#01012_17_3,train
01012_17#01012_17_4,train
01012_17#01012_17_5,train
01012_4#01012_4_1,train
01012_4#01012_4_2,train
01012_4#01012_4_3,train
01190_2#01190_2_1,train
01190_2#01190_2_2,train
01190_2#01190_2_3,train
01190_2#01190_2_4,train
01190_2#01190_2_5,train
01190_2#01190_2_7,train
01190_2#01190_2_8,train
00115_4#00115_4_1,train
00115_4#00115_4_2,train
00115_4#00115_4_3,train
00115_4#00115_4_4,train
00115_4#00115_4_5,train
00115_4#00115_4_6,train
00115_4#00115_4_7,train
00115_4#00115_4_8,train
00115_4#00115_4_9,train
00196_8#00196_8_1,train
00196_8#00196_8_2,train
00196_8#00196_8_3,train
00196_8#00196_8_4,train
00196_8#00196_8_5,train
00196_9#00196_9_1,train
00196_9#00196_9_10,train
00196_9#00196_9_11,train
00196_9#00196_9_12,train
00196_9#00196_9_13,train
00196_9#00196_9_14,train
00196_9#00196_9_15,train
00196_9#00196_9_16,train
00196_9#00196_9_17,train
00196_9#00196_9_2,train
00196_9#00196_9_3,train
00196_9#00196_9_4,train
00196_9#00196_9_5,train
00196_9#00196_9_6,train
00196_9#00196_9_7,train
00196_9#00196_9_8,train
00196_9#00196_9_9,train
00272_9#00272_9_1,train
00272_9#00272_9_2,train
00272_9#00272_9_3,train
00272_9#00272_9_4,train
00272_9#00272_9_5,train
00423_1#00423_1_1,train
00423_1#00423_1_10,train
00423_1#00423_1_12,train
00423_1#00423_1_3,train
00423_1#00423_1_4,train
00423_1#00423_1_6,train
00423_1#00423_1_8,train
00423_1#00423_1_9,train
00446_4#00446_4_2,train
00446_4#00446_4_3,train
00446_4#00446_4_4,train
00446_4#00446_4_5,train
00505_7#00505_7_12,train
00505_7#00505_7_3,train
00505_7#00505_7_6,train
00505_7#00505_7_7,train
00607_6#00607_6_1,train
00607_6#00607_6_2,train
00607_6#00607_6_3,train
00757_4#00757_4_1,train
00757_4#00757_4_2,train
00757_4#00757_4_3,train
00793_7#00793_7_1,train
00793_7#00793_7_2,train
00793_7#00793_7_3,train
00793_7#00793_7_4,train
00793_7#00793_7_5,train
00793_7#00793_7_7,train
00841_7#00841_7_1,train
00841_7#00841_7_10,train
00841_7#00841_7_12,train
00841_7#00841_7_13,train
00841_7#00841_7_14,train
00841_7#00841_7_15,train
00841_7#00841_7_16,train
00841_7#00841_7_17,train
00841_7#00841_7_19,train
00841_7#00841_7_20,train
00841_7#00841_7_3,train
00841_7#00841_7_4,train
00841_7#00841_7_5,train
00841_7#00841_7_6,train
00841_7#00841_7_7,train
00841_7#00841_7_8,train
00926_4#00926_4_1,train
00926_4#00926_4_2,train
00926_4#00926_4_3,train
00926_4#00926_4_4,train
00930_8#00930_8_1,train
00930_8#00930_8_10,train
00930_8#00930_8_2,train
00930_8#00930_8_3,train
00930_8#00930_8_4,train
00930_8#00930_8_5,train
00930_8#00930_8_6,train
00930_8#00930_8_7,train
00930_8#00930_8_8,train
00950_2#00950_2_1,train
00950_2#00950_2_2,train
00950_2#00950_2_3,train
00063_7#00063_7_1,train
00063_7#00063_7_2,train
00063_7#00063_7_3,train
00112_6#00112_6_1,train
00112_6#00112_6_2,train
00112_6#00112_6_3,train
00112_6#00112_6_4,train
00112_6#00112_6_5,train
00130_2#00130_2_1,train
00130_2#00130_2_2,train
00130_2#00130_2_3,train
00130_2#00130_2_4,train
00130_2#00130_2_5,train
00230_5#00230_5_1,train
00230_5#00230_5_2,train
00230_5#00230_5_3,train
00230_5#00230_5_4,train
00230_5#00230_5_5,train
00281_8#00281_8_1,train
00281_8#00281_8_2,train
00281_8#00281_8_3,train
00281_8#00281_8_4,train
00281_8#00281_8_5,train
00281_8#00281_8_6,train
00281_8#00281_8_7,train
00281_8#00281_8_8,train
00281_8#00281_8_9,train
00343_1#00343_1_1,train
00343_1#00343_1_2,train
00343_1#00343_1_3,train
00343_1#00343_1_4,train
00396_3#00396_3_1,train
00396_3#00396_3_3,train
00396_3#00396_3_4,train
00396_3#00396_3_5,train
00396_3#00396_3_6,train
00446_2#00446_2_1,train
00446_2#00446_2_10,train
00446_2#00446_2_11,train
00446_2#00446_2_2,train
00446_2#00446_2_3,train
00446_2#00446_2_4,train
00446_2#00446_2_5,train
00446_2#00446_2_6,train
00446_2#00446_2_7,train
00446_2#00446_2_8,train
00446_2#00446_2_9,train
00537_2#00537_2_1,train
00537_2#00537_2_4,train
00537_2#00537_2_6,train
00537_8#00537_8_1,train
00537_8#00537_8_2,train
00537_8#00537_8_3,train
00537_8#00537_8_4,train
00537_8#00537_8_5,train
00537_8#00537_8_6,train
00537_8#00537_8_7,train
00548_2#00548_2_1,train
00548_2#00548_2_2,train
00548_2#00548_2_3,train
00548_2#00548_2_4,train
00548_2#00548_2_5,train
00548_2#00548_2_6,train
00548_2#00548_2_7,train
00548_2#00548_2_8,train
00553_2#00553_2_1,train
00553_2#00553_2_2,train
00553_2#00553_2_3,train
00553_2#00553_2_4,train
00578_9#00578_9_1,train
00578_9#00578_9_5,train
00578_9#00578_9_6,train
00578_9#00578_9_7,train
00578_9#00578_9_8,train
00586_9#00586_9_2,train
00586_9#00586_9_3,train
00586_9#00586_9_4,train
00586_9#00586_9_6,train
00645_2#00645_2_1,train
00645_2#00645_2_2,train
00645_2#00645_2_3,train
00645_2#00645_2_4,train
00695_3#00695_3_1,train
00695_3#00695_3_2,train
00695_3#00695_3_3,train
00695_3#00695_3_4,train
00695_3#00695_3_5,train
00695_3#00695_3_6,train
00695_3#00695_3_7,train
00695_3#00695_3_8,train
00712_6#00712_6_1,train
00712_6#00712_6_2,train
00712_6#00712_6_3,train
00897_4#00897_4_1,train
00897_4#00897_4_2,train
00897_4#00897_4_3,train
00897_4#00897_4_4,train
00897_4#00897_4_5,train
00897_4#00897_4_6,train
00897_4#00897_4_7,train
00897_4#00897_4_8,train
00990_3#00990_3_1,train
01101_12#01101_12_1,train
01101_12#01101_12_10,train
01101_12#01101_12_2,train
01101_12#01101_12_3,train
01101_12#01101_12_4,train
01101_12#01101_12_5,train
01101_12#01101_12_6,train
01101_12#01101_12_7,train
01101_12#01101_12_8,train
01101_12#01101_12_9,train
01129_5#01129_5_1,train
01129_5#01129_5_2,train
01129_5#01129_5_3,train
01151_3#01151_3_1,train
01151_3#01151_3_10,train
01151_3#01151_3_11,train
01151_3#01151_3_12,train
01151_3#01151_3_13,train
01151_3#01151_3_14,train
01151_3#01151_3_2,train
01151_3#01151_3_3,train
01151_3#01151_3_4,train
01151_3#01151_3_6,train
01151_3#01151_3_7,train
01151_3#01151_3_8,train
01151_3#01151_3_9,train
