pairid,argid,propid_to,propid_from,text_to,text_from,relation,causal_3_cause,causal_3_obstruct
00549_9#00549_9_13,00549,00549_9,00549_9_13,The United Kingdom should hand over the Falkland Islands to Argentina.,"Britain expelled the military garrison in 1833, but did not expel the colony.",-1,0.991814911365509,0.0004890126292593777
00574_5#00574_5_2,00574,00574_5,00574_5_2,The US Congress should pass the Employee Free Choice Act.,"EFCA reforms a broken, undemocratic, and unfair US union system",1,0.3219381868839264,0.00022417040599975735
00813_3#00813_3_1,00813,00813_3,00813_3_1,The Commonwealth should be abolished.,Failure to currently fulfill high ideals does not invalidate an organization which actively seeks to strive towards and enforce them:,-1,0.69227135181427,6.65550833218731e-05
00813_3#00813_3_3,00813,00813_3,00813_3_3,The Commonwealth should be abolished.,The Commonwealth is a sham as its members always pursue their own self-interest when it conflicts with Commonwealth solidarity.,1,0.027740903198719025,0.00012614874867722392
00853_6#00853_6_4,00853,00853_6,00853_6_4,Bosnian Serb Republika Srpska should secede from Bosnia and Herzegovina.,Kosovo independence set precedent for Republika Rrpska secession,1,0.07303644716739655,0.001367334509268403
01179_28#01179_28_15,01179,01179_28,01179_28_15,Abortions of any kind should be permitted.,"Wanted fetuses are beloved ""babies""; unwanted ones are ""tissue"" (inconsistent)",-1,0.0031139105558395386,0.008809189312160015
01179_28#01179_28_2,01179,01179_28,01179_28_2,Abortions of any kind should be permitted.,"If these criteria for being a ""person"" are valid then killing infants is justifiable.",-1,0.00029352918500080705,0.000934008916374296
01179_28#01179_28_7,01179,01179_28,01179_28_7,Abortions of any kind should be permitted.,"Women can only be ""pregnant"" with a ""child"" not merely a ""fetus""",-1,0.0006533541018143296,0.00245094601996243
00034_3#00034_3_8,00034,00034_3,00034_3_8,Governments should legalise all drugs.,Attempting to alter with drug-use the God-given human state-of-mind is immoral.,-1,0.9740192294120789,0.00014427256246563047
00255_4#00255_4_1,00255,00255_4,00255_4_1,Offspring do have a right to know their biological parents.,Rediscovering parents and children has often been described as highly rewarding:,1,0.00015199535118881613,0.00018399578402750194
00513_3#00513_3_1,00513,00513_3,00513_3_1,Countries should place some limitations on foreign investments.,A cap sends a clear message to the world that a nation is serious about preserving its interests.,1,0.002871081465855241,2.436946851958055e-05
00810_3#00810_3_4,00810,00810_3,00810_3_4,Solar shading should be part of plans to reverse global climate change.,A space shield does not affect Earths ozone like particle shading.,1,0.061380911618471146,0.19022595882415771
00046_5#00046_5_2,00046,00046_5,00046_5_2,ICC is good. The US and other countries should join the ICC.,"ICC adopts an unacceptably vague definition of ""aggression""",-1,0.7181766629219055,0.00025780050782486796
00197_1#00197_1_1,00197,00197_1,00197_1_1,Australia should become a republic rather than continue as a constitutional monarchy.,"If the Australian constitutional monarchy isn""t broke, don""t fix it",-1,0.01624196767807007,0.001768677495419979
00301_2#00301_2_5,00301,00301_2,00301_2_5,The state should be fully privatised.,Private companies rarely protect the safety and standards of their workforce as well as nationalised industries do.,-1,0.0009576652082614601,0.0063253543339669704
01009_4#01009_4_3,01009,01009_4,01009_4_3,Arranged marriages should be outlawed.,Its an overgeneralization and unfair to claim arranged marriages reduce a religious/legal ceremony to a commercial transaction,-1,0.0015015043318271637,4.733435343950987e-05
00042_22#00042_22_1,00042,00042_22,00042_22_1,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The Kurds would not seek to establish a non-viable Kurdish state,1,0.00021130211825948209,2.5635150450398214e-05
00145_4#00145_4_13,00145,00145_4,00145_4_13,Unregulated distribution of copyrighted works over Internet should be allowed.,Trading Mp3 files is not like stealing a CD from a store.,1,0.0008825277327559888,0.0029512569308280945
00155_2#00155_2_4,00155,00155_2,00155_2_4,Bush tax cuts for the wealthy should expire in 2010.,Expiring Bush tax cuts for rich will affect only 5% of small businesses,1,0.017965393140912056,4.7243229346349835e-05
00155_2#00155_2_6,00155,00155_2,00155_2_6,Bush tax cuts for the wealthy should expire in 2010.,Over-taxing wealthy impairs trickle-down effect and job-creation,-1,0.00027391972253099084,2.8082589778932743e-05
01183_7#01183_7_2,01183,01183_7,01183_7_2,The US government should bailout US automakers (even with a low-interest loan).,US should make low interest loans to automakers,1,0.9760903120040894,0.00023575822706334293
01273_6#01273_6_2,01273,01273_6,01273_6_2,Delegates from Florida and Michigan should be alloted in the 2008 US elections.,The Democratic party has the democratic right to enforce its primary rules.,-1,0.0015316064236685634,1.7858583305496722e-05
01273_6#01273_6_3,01273,01273_6,01273_6_3,Delegates from Florida and Michigan should be alloted in the 2008 US elections.,Seating Michigan and Florida delegates in 2008 gives a voice to voters there,1,0.10033863037824631,2.8773318263120018e-05
00350_3#00350_3_1,00350,00350_3,00350_3_1,Water should be considered a public good and not be privatized.,Politics often prevent elected officials from adjusting prices and investing appropriately in water utilities,-1,0.004545633215457201,4.11356522818096e-05
00350_3#00350_3_7,00350,00350_3,00350_3_7,Water should be considered a public good and not be privatized.,For-profit water companies seek to maximize profits at higher cost to consumers,1,0.6472538709640503,0.0006353427888825536
00584_6#00584_6_1,00584,00584_6,00584_6_1,Mandating calorie counts on restaurant menus is good public policy.,"Labeling has not decreased obesity, why would calorie counts?",-1,0.008185538463294506,5.979673005640507e-05
00584_6#00584_6_2,00584,00584_6,00584_6_2,Mandating calorie counts on restaurant menus is good public policy.,"Calorie counts will be ignored by some, but help others",1,0.00011193051614100114,1.2903588867629878e-05
00584_6#00584_6_5,00584,00584_6,00584_6_5,Mandating calorie counts on restaurant menus is good public policy.,Customers will pay more attention to calorie counts over time.,1,0.36247479915618896,0.011585555970668793
00584_6#00584_6_8,00584,00584_6,00584_6_8,Mandating calorie counts on restaurant menus is good public policy.,Calorie counts are worth a try as they do no harm,1,0.00015768295270390809,1.1451877071522176e-05
00042_21#00042_21_13,00042,00042_21,00042_21_13,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",Succeeding in Iraq will help justify the war and those who supported it.,-1,9.50158791965805e-05,3.0345852792379446e-05
00042_21#00042_21_7,00042,00042_21,00042_21_7,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The longer the US stays in Iraq the harder it becomes to withdraw.,1,0.0005823912215419114,0.00011827246635220945
00042_21#00042_21_9,00042,00042_21,00042_21_9,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",Withdrawing would be counter to US and allied oil-interests in Iraq.,-1,0.0002359564823564142,2.0724177375086583e-05
00062_7#00062_7_2,00062,00062_7,00062_7_2,Countries should change their official currency to the U.S. dollar.,Further trade integration with the United States may not be a good thing:,-1,0.0014708283124491572,1.3574946024164092e-05
00198_6#00198_6_2,00198,00198_6,00198_6_2,Fish farming should be banned or severely restricted. It should not be encouraged.,Fish farms do more to protect wild fish than to harm them.,-1,0.4403773546218872,0.002068588277325034
00326_7#00326_7_2,00326,00326_7,00326_7_2,The Vuvuzela horn should be banned from the FIFA World Cup.,Vuvuzela sales are economically beneficial in S. Africa.,-1,0.023700619116425514,6.450703222071752e-05
00306_5#00306_5_1,00306,00306_5,00306_5_1,The Israeli security wall/barrier should be taken down.,"In time, entry systems will become more routine across the Israeli-Palestinian security border:",-1,0.00024970603408291936,0.00033773755421862006
00744_4#00744_4_2,00744,00744_4,00744_4_2,Governments should introduce identity cards and require each citizen to carry one.,Governments shouldnt blame the USA for their plans to bring in identity cards:,-1,7.590476161567494e-05,2.177052738261409e-05
01273_8#01273_8_3,01273,01273_8,01273_8_3,Delegates from Florida and Michigan should be alloted in the 2008 US elections.,A Florida and Michigan re-vote could help decide the Democratic nomination,1,0.0001161056206910871,4.019519474240951e-05
00038_5#00038_5_2,00038,00038_5,00038_5_2,The US should create a public insurance option and hybrid public-private health care system.,Public option forces taxpayers to pay for other peoples insurance.,-1,0.998553454875946,0.00015480401634704322
00176_5#00176_5_3,00176,00176_5,00176_5_3,We should be trying to prevent species becoming extinct.,"In the long-run, the preservation of the environment has major importance to economic sustainability:",1,0.00100112019572407,0.00019060085469391197
00321_13#00321_13_1,00321,00321_13,00321_13_1,Human reproductive cloning should be banned and punishments should be leveled against it.,Cloning undermines the natural relationship between procreation and family,1,0.9994691014289856,0.00013816013233736157
00321_13#00321_13_9,00321,00321_13,00321_13_9,Human reproductive cloning should be banned and punishments should be leveled against it.,Cloned babies would be loved by parents that choose to have them,-1,0.9646230340003967,0.0002555944083724171
00387_9#00387_9_3,00387,00387_9,00387_9_3,Hydrogen vehicles should be a major part of strategies to fight global warming.,Leaked hydrogen damages the environment like chlorofluorocarbons.,-1,0.9472426772117615,0.0016698790714144707
00388_6#00388_6_3,00388,00388_6,00388_6_3,The United States should lower its drinking age from 21 to 18.,18 year-olds are trusted in war; they should be trusted to drink,1,0.0028246911242604256,0.00015021255239844322
00872_3#00872_3_5,00872,00872_3,00872_3_5,It is fair to issue parking fines to people who park their car longer than the allocated time.,"It shouldn""t even be a crime.",-1,0.00014891417231410742,2.7535897970665246e-05
01049_3#01049_3_3,01049,01049_3,01049_3_3,Japans constitution should be amended to allow her a normal military role in world affairs.,Japan actually spends a great deal on her defence now:,-1,0.0010919361375272274,5.483440691023134e-05
00042_11#00042_11_1,00042,00042_11,00042_11_1,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",An early withdrawal from Iraq would hurt US credibility in the War on Terror,-1,0.0002537829277571291,1.0894055776589084e-05
00042_11#00042_11_16,00042,00042_11,00042_11_16,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The Iraq war has not made us more vulnerable to terrorist attacks than before,-1,0.0006539516616612673,7.714860112173483e-05
00042_11#00042_11_21,00042,00042_11,00042_11_21,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.","Once the US leaves, terrorists will launch a massive, violent campaign.",-1,0.0019611679017543793,1.1836936209874693e-05
00042_11#00042_11_22,00042,00042_11,00042_11_22,"Troops should be withdrawn from Iraq as immediately, and before conditions permit.",The US can back anti-terrorism efforts in and around Iraq after leaving,1,0.00044269589125178754,2.194358421547804e-05
